,0,1,2,3,4,5
0,Fatty,,Dietary lipids,Dietary lipids,,Pooled
1,acid,LO,MO,SBO,CF,SEM
2,14:0,0.30C,2.87a,0.24C,0.70b,0.07
3,14:1,ND,0.06,ND,0.05,0.04
4,15:0,0.06b,0.35a,ND,ND,0.05
5,16:0,15.25b,24.49a,17.43b,23.41a,0.79
6,16:1n7,1.24b,6.87a,1.52b,5.26a,0.58
7,17:0,0.19b,0.47a,0.17b,0.05b,0.05
8,18:0,10.29,11.56,9.50,10.63,0.66
9,18:1n9,19.17b,13.39c,20.83b,29.07a,1.20
10,18:2n6,23.36b,13.36d,41.03a,21.26c,0.46
11,18:3n6,0.08b,0.58a,0.12b,ND,0.08
12,18:3n3,24.19a,1.32C,3.54b,0.82c,0.65
13,20:0,ND,ND,0.03,ND,0.01
14,20:1n9,0.12b,0.78a,0.26b,0.32b,0.08
15,20:2n6,0.21b,0.15b,0.44a,0.49a,0.06
16,20:3n6,0.39b,0.43b,0.32b,0.64a,0.05
17,20:4n6,1.51b,2.17b,3.47ab,5.17a,0.62
18,20:5n3,1.24b,7.25a,ND,ND,0.53
19,22:4n6,ND,ND,0.46b,1.26a,0.19
20,22:5n6,ND,ND,ND,0.13,0.07
21,22:5n3,1.5b,4.09a,0.28b,0.41b,0.54
22,22:6n3,0.91b,9.82a,0.34b,0.35b,0.35
23,Total n6,25.55,16.69,45.84,28.95,
24,Total n3,27.85,22.48,4.16,1.58,
25,Saturates,26.09,39.74,27.37,34.79,
26,Monounsaturates,20.53,21.10,22.61,34.70,
27,Polyunsaturates,53.40,39.17,50.00,30.53,
28,P/S,2.05,0.99,1.83,0.88,
