,0,1,2,3,4,5,6,7
0,,Compounds,Rt (min),Detected,Theoretical,MS/MS fragments,[M-H]MF,Error
1,,,,mass m|z [M-H],mass m|z[M-H],,,(mDa)
2,,Coumaric acid,3.84,309.1121,309.1132,180.072/163.047/128.044/119.055,C1gH17O4,1.13
3,,derivative,,,,,,
4,2,unknown,6.60,296.1530,,222.124/195.074/177.065/149.074/133.072/118.054,C23H20,0.15
5,3,unknown,7.60,255.0524,,219.869/201.855/195.037/165.066/149.071/123.052,CH1O7,1.37
6,4,(Epi) Gallocatechin,9.00,305.0682,305.0666,219.068/179.037/139.041/125.024,C15H13O7,1.52
7,5,Catechin-O-Glucoside,10.33,451.1261,451.1245,289.076/245.0898,C21H23O11,1.51
8,6,Procyanidin B,11.80,577.1356,577.1351,451.122/425.099/407.089/289.084/245.081,C3oH25O12,0.45
9,,(catechin dimer),,,,,,
10,7,Catechin,12.71,289.0730,289.0717,245.084/205.057/123.054,C15H13O6,1.24
