,0,1,2,3,4,5,6,7
0,Compound,Black cumin,Coriander,Niger,Compound,Black cumin,Coriander,Niger
1,,seed oil,seed oil,seed oil,,seed oil,seed oil,seed oil
2,C16:0,13.00.03,5.540.02,17.00.37,PV (meq/kg),17.80.12,2.680.05,17.90.10
3,C18:0,3.160.01,1.360.01,6.520.08,-Tocopherol(g/kg),0.2840.01,0.0860.01,0.8610.02
4,C18:1n-12,ndb,67.00.98,nd,-Tocopherol (g/kg),0.0400.01,0.6720.02,0.3310.01
5,C18:1n-9,24.10.03,7.860.13,11.20.26,-Tocopherol (g/kg),0.2250.02,0.1620.01,0.5700.04
6,C18:2n-6,57.30.04,15.90.02,63.00.15,-Tocopherol (g/kg),0.0480.01,0.3470.02,0.185+0.02
7,C18:3n-6,nd,1.00,nd,-Carotene (g/kg),0.5930.03,0.8920.05,0.7020.03
8,C20:2n-6,2.440.01,nd,nd,Ergosterol (g/kg),ndb,0.1860.01,ndb
9,C22:0,nd,nd,0.520.01,Campesterol (g/kg),0.2260.01,0.7350.03,0.7130.06
10,C22:1n-9,nd,0.770.01,nd,Stigmasterol (g/kg),0.3140.02,1.5120.07,0.6670.02
11,C20:5n-3,nd,nd,1.720.02,Lanosterol (g/kg),0.106+0.01,0.1520.01,0.113+0.02
12,C22:6n-3,nd,0.570.01,nd,-Sitosterol (g/kg),1.1820.05,1.5530.05,2.0350.08
13,ESFAc,16.10.02,6.900.05,24.00.08,5-Avenasterol (g/kg),1.0250.04,1.4660.03,0.5300.06
14,EMUFAd,24.10.03,74.80.25,11.20.06,7-Avenasterol (g/kg),0.8090.02,0.365 0.02,0.164+0.01
15,ZPUFAe,59.70.31,18.20.07,64.7+0.11,Total Unsaponifiables (g/kg),14.90.09,21.8+0.15,10.10.07
16,S/pf,0.2690.01,0.3790.01,0.3700.01,Total Phenolics (ppm caffeic acid),240.11,110.06,50.03
