,0,1,2,3,4,5,6,7,8
0,Fatty acids (%),Cultivar,,,,,,,
1,,NT,,NO,NE,NA,FR,NJ,
2,Lauric acid (C12:0),nd,,nd,nd,nd,0.500.03,nd,
3,Myristic acid (C14:0),nd,,nd,nd,0.65  0.01 b,0.59  0.01 a,0.56  0.01 a,0.56  0.01 a
4,Palmitic acid (C16:0,21.5  1.61 a,21.5  1.61 a,28.2  0.6 c,32.1  0.2 d,27.7  0.4 c,27.6  0.4 c,24.9  0.3 b,24.9  0.3 b
5,Palmitoleic acid (C16:1),nd,,nd,nd,0.92  0.05 b,0.58  0.02 a,0.65=,0.03a
6,Stearic acid (C18:0,3.96  0.09 d,3.96  0.09 d,1.74  0.34 a,nd,2.850.15,2.61  0.04 bc,2.21,0.02 ab
7,Oleic acid (C18:1),22.5  0.3 d,22.5  0.3 d,6.90  0.54 a,31.0 0.4e,6.83  0.72 a,10.6  0.6 c,8.72  0.28 b,8.72  0.28 b
8,Linoleic acid (C18:2),52.0  13.5 d,52.0  13.5 d,42.4  0.9 c,37.0  0.2 a,39.2  0.2 b,37.0  0.4 a,39.6  0.1 b,39.6  0.1 b
9,Linolenic acid (C18:3,nd,,20.8  0.7b,nd,21.9  0.3b,18.7  0.2a,21.9  0.7 b,21.9  0.7 b
10,Arachidic acid (C20:0),nd,,nd,nd,nd,1.90  0.07 b,1.46  0.07 a,1.46  0.07 a
11,Total MUFA,22.5  0.3 d,22.5  0.3 d,6.90  0.54 a,31.0  0.4 e,7.75  0.67 a,11.2  0.5 c,9.37  0.25 b,9.37  0.25 b
12,Total PUFA,52.0  1.4 b,52.0  1.4 b,63.2  0.2 e,37.0  0.2 a,61.1  0.5d,55.7  0.3 c,61.5  0.6 de,61.5  0.6 de
13,Total SFA,25.5  1.7 a,25.5  1.7 a,29.9  0.3 bc,32.1  0.2 cd,31.2  0.2 bed,33.2  0.3 d,29.2  0.4 b,29.2  0.4 b
14,AI2,0.29,0.03a,0.40  0.01 bc,0.47  0.01 d,0.44  0.01 cd,0.46  0.01 d,0.38  0.01 b,0.38  0.01 b
15,IT3,0.68,0.06a,0.85  0.01 b,0.94  0.01 c,0.81  0.0003b,0.84  0.01 b,0.71  0.01 a,0.71  0.01 a
16,U/S4,2.92  0.26 c,2.92  0.26 c,2.34  0.03 ab,2.12  0.02 ab,2.21  0.02 ab,2.01  0.03 a,2.43  0.05 b,2.43  0.05 b
