,0,1,2,3
0,Cultivars/,Total sugars,Total PC,Total SLs
1,Locations,g/100 g DW,g/g DW,ug/g DW
2,Sweet Lady (SL),,,
3,Beitem(BE1),1.530.07e,178.454.29hi,29.760.37a
4,Herent (BE2),1.650.12aef,194.46  2.24ij,50.692.22adh
5,Arras(FR1,1.61 0.03ef,170.994.38dh,145.9018.68f
6,Graincourt(FR2),1.690.15abdef,107.28  5.65ag,104.0510.56bc
7,Flexine (FLX),,,
8,Beitem (BE1),1.820.11abcdef,102.094.53a,30.08  0.85a
9,Herent (BE2),1.62  0.02ef,149.6812.25cde,96.862.42bc
10,Arras(FR1),1.870.22abcdef,131.00  0.26ceg,113.89 3.48bcg
11,Graincourt (FR2),1.980.16abcd,79.10  0.52b,103.60  8.48bc
12,Vintor (VTR),,,
13,Beitem (BE1),1.770.11abcdef,129.09  10.46eg,28.181.08a
14,Herent(BE2,2.030.05 cd,208.31  6.24 j,58.202.11dh
15,Arras(FR1),2.01 0.08c,78.29  0.26b,116.58 1.22bg
16,Graincourt(FR2,1.950.01labcdf,104.091.73a,89.771.63c
17,Laurine (LAU),,,
18,Beitem (BE1),1.650.10bcd,113.99 10.72ag,63.651.76d
19,Herent (BE2),1.660.14abef,108.95 1.14ag,136.38  8.06fg
20,Arras(FR1),1.830.00abcdef,65.374.84bf,104.919.71bc
21,Graincourt (FR2,1.690.11abedf,48.011.33f,171.7433.41e
22,Mixes,,,
23,Mix1,2.050.07c,152.625.74cd,33.412.08ah
24,Sweet Lady/,,,
25,All locations,,,
26,Mix 2,2.020.13 cd,128.86 7.79dh,26.551.07a
27,All cultivars/,,,
28,Beitem,,,
29,Mix 3,1.650.15aef,149.436.70cde,63.271.66d
30,All cultivars/,,,
31,"Arras,",,,
32,Graincourt,,,
33,Mix 4,2.040.03 cd,128.4020.84dh,49.101.92adh
34,All cultivars/,,,
35,"Beitem,Herent",,,
36,Mix 5,1.750.12abcdef,128.413.58dh,48.804.68adh
37,All cultivars/,,,
38,All locations,,,
