,0,1,2,3,4,5,6,7,8,9
0,Sp.,Name,Acc.,Isle,F.C.,Sp.,Name,Acc.,Isle,F.C.
1,Ib,Hybrid line,157,,27,Me,kari,1519,Epi,2
2,,,,,,,mahioko,,,
3,Ib,Hybrid line,159,,3 Me,3 Me,kari,1609,Ary,2
4,Ib,Hybrid line,161,,23Me,23Me,yellow,1771,Pen,2
5,,,,,,,maniok,,,
6,Ib,Hybrid line,162,,1 Me,1 Me,kari,1864,Abe,2
7,Ib,Hybrid line,165,,17 Me,17 Me,kari 2,1880,Abe,2
8,Ib,Hybrid line,180,,3Me,3Me,maiok,1955,Van,2
9,,,,,,,ngoingoi,,,
10,Ib,lokol,183,,2Me,2Me,koui kouf,1991,Van,2
11,,waneittri,,,,,,,,
12,Ib,Hybrid,Si226,,26 Am,26 Am,VU5,5,,1
13,,line,,,,,,,,
14,Ib,latsmoli,1164,San,37,Am,VU 6,6,,1
15,Ib,,1306,Tan,37 Am,37 Am,VU 8,8,,1
16,Ib,blanche 2,1432,Mka,1Xs,1Xs,VU1,1,,1
17,Ib,blanche 3,1433,Mka,17Xs,17Xs,VU3,3,,4
18,1b,kumala,1531,Epi,2Xs,2Xs,VU 4,4,,4
19,,bom,,,,,,,,
20,Ib,ral touto,1665,Ary,37 Xs,37 Xs,VU5,5,,1
21,Ib,kumala 2,1745,Pen,16 Xs,16 Xs,VU7,7,,4
22,Ib,woan,1877,Abe,23 Xs,23 Xs,VU 8,8,,4
23,,manis,,,,,,,,
24,Ib,daitari,1891,Abe,1Xs,1Xs,VU 9,9,,4
25,Ib,,bankis,Van,23,,,,,
