,0,1,2,3,4,5,6
0,Variable,Unrotated factors,Unrotated factors,Unrotated factors,Rotated factors,Rotated factors,Rotated factors
1,,1,II,111,I,I1,111
2,Chlorophyll a,-0.622,0.742,0.019,-0.948,0.000,0.000
3,Chlorophyll b,-0.222,0.807,0.185,-0.696,0.435,0.000
4,Carotenoids,-0.484,0.821,-0.141,-0.877,0.380,0.000
5,T polyphenols,0.814,0.149,-0.490,0.581,0.724,-0.251
6,LP polyphenols,0.259,0.587,-0.016,0.000,0.604,0.000
7,O-diphenols,0.640,0.536,-0.144,0.000,0.824,0.000
8,Catechins,0.640,0.587,0.025,0.000,0.817,0.268
9,Procyanidins,0.305,0.696,-0.350,0.000,0.804,0.000
10,Anthocyanins,0.844,0.214,-0.391,0.555,0.764,0.000
11,Triglycerides,0.175,0.210,0.906,0.000,0.000,0.943
12,Fatty acids,0.314,0.109,0.929,0.000,0.000,0.982
13,Total lipids,0.592,0.079,0.691,0.344,0.000,0.816
14,Sugar/acidity,0.956,-0.139,0.024,0.823,0.449,0.000
15,Sugar - weight,0.965,5-0.013,0.055,0.749,0.543,0.283
16,Glucose/fructose,-0.842-0.373,-0.842-0.373,-0.127,-0.405,-0.745,-0.381
17,Tar . 100/acidity,0.700-0.352,0.700-0.352,0.008,0.762,0.000,0.000
18,Tar/tar + mal),0.866-0.232,0.866-0.232,-0.086,0.823,0.355,0.000
19,Tar/mal,0.862-0.214-0.082,0.862-0.214-0.082,0.862-0.214-0.082,0.808,0.36G,0.000
