,0,1,2,3,4,5,6
0,Ecotype,Year,Oil content (%),C16:0%,C18:0%,C18:1%,C18:2%
1,Mateur,2004,64.370.77,10.940.07,1.720.04,72.14 0.04,13.38 0.26
2,,2005,63.78  1.02,10.650.05,1.890.05,71.060.15,27.22  0.16
3,Fouratil,2004,60.20  1.88,12.83  0.04,1.030.04,56.68  0.34,27.22  0.16
4,,2005,61.28  2.10,12.97 0.04,1.170.02,55.52  0.40,27.78  0.15
5,Fourati2,2004,61.29  2.61,7.87  0.06,0.850.03,68.70  0.33,21.43  0.19
6,,2005,61.88  1.30,8.130.05,0.750.03,67.70  0.33,21.970.14
7,Fourati3,2004,58.33  4.35,11.35 0.02,1.150.02,63.10  0.29,22.10  0.05
8,,2005,58.32  4.54,11.45 0.03,1.250.03,62.10  0.47,22.31  0.09
9,Fourati4,2004,64.16  2.59,8.160.01,0.85  0.03,74.26  0.37,15.68  0.07
10,,2005,64.35  2.91,8.24  0.02,0.75  0.03,73.14  0.34,15.92  0.08
11,Fourati5,2004,60.70  1.50,10.51  0.06,1.75  0.01,71.13  0.16,14.97  0.10
12,,2005,57.90  0.40,10.69  0.04,1.64  0.04,70.46  0.28,15.24  0.09
13,Fourati6,2004,59.361.71,7.95  0.02,0.95  0.03,72.76  0.20,17.01  0.05
14,,2005,56.52  2.87,8.06 0.04,0.85  0.02,72.04  0.26,17.200.07
15,Fourati7,2004,64.24  1.25,11.06  0.04,1.26  0.03,70.40  0.33,15.79  0.05
16,,2005,63.83  1.02,11.140.04,1.34 0.02,69.40  0.47,16.02  0.09
17,Fourati9,2004,60.77  2.87,7.66  0.02,0.75  0.03,75.67 0.21,14.36  0.13
18,,2005,61.61 2.67,7.93  0.04,0.640.04,74.93  0.26,14.820.11
19,Fourati10,2004,62.98  1.40,8.62  0.02,1.26  0.01,74.700.10,14.21 0.06
20,,2005,63.69  1.47,8.78  0.04,1.140.01,73.700.03,14.79  0.12
21,Fourati12,2004,63.61  3.04,9.75  0.02,1.45  0.03,73.39  0.37,13.84  0.08
22,,2005,61.98  3.33,9.85  0.02,1.35  0.02,72.410.40,14.160.10
23,Ibala2,2004,65.49  0.93,7.85  0.03,0.650.04,76.010.38,14.40  0.04
24,,2005,64.87  1.21,7.75  0.04,0.75  0.04,74.99  0.42,14.60  0.04
25,Ibala3,2004,61.99  1.42,10.34  0.03,1.75  0.03,77.37  0.36,9.41  0.08
26,,2005,62.28  0.72,10.45  0.04,1.65  0.02,76.23  0.44,9.60  0.08
27,Loby7,2004,78.86  1.26,7.94  0.03,1.36  0.03,72.17  0.45,17.33  0.22
28,,2005,78.08  1.25,8.06  0.05,1.24  0.04,71.03  0.45,17.87  0.19
29,LobyB2,2004,64.25  1.19,8.25  0.04,0.95  0.04,71.330.35,18.310.27
30,,2005,65.31  0.96,8.35  0.02,0.85  0.02,70.07 0.30,18.890.11
31,LobyB3,2004,67.09 1.92,8.350.03,1.450.04,76.930.44,11.890.29
32,,2005,65.96 1.87,8.45  0.04,1.350.02,75.870.36,12.310.10
33,LobyB8,2004,66.210.89,8.65  0.03,1.25  0.03,75.900.44,13.040.17
34,,2005,64.69  1.18,8.75  0.03,1.15  0.04,72.53  0.38,16.18  0.23
35,LobyC2,2004,64.69  1.29,7.86  0.03,1.65  0.04,68.78  0.53,21.33  0.28
36,,2005,64.02  1.12,7.94  0.03,1.55  0.03,67.62  0.41,21.860.14
37,LobyC3,2004,62.32  0.49,7.54  0.02,1.15 0.03,75.32  0.36,12.87 0.25
38,,2005,62.28  0.41,7.65  0.02,1.050.04,74.87 0.35,13.360.17
39,LobyC5,2004,61.990.84,8.45  0.03,1.95  0.03,73.67  0.34,15.59 0.26
40,,2005,62.361.14,8.55  0.03,1.850.03,74.28  0.38,13.33  0.12
41,Masmoudi1,2004,68.574.59,9.75  0.03,0.750.03,70.610.36,17.69  0.05
42,,2005,65.374.15,9.850.04,0.85 0.03,69.39  0.26,17.910.06
43,Masmoudi4,2004,61.45  0.09,9.45  0.02,0.95 0.04,58.73  0.31,29.56 0.09
44,,2005,59.01  0.21,9.55  0.03,0.85 0.04,57.67  0.30,29.84  0.05
45,Rmili16,2004,68.37  1.07,8.15  0.03,1.550.03,73.30  0.37,15.85  0.09
46,,2005,67.58 0.74,8.25  0.03,1.450.04,72.30  0.41,16.16  0.04
47,Sridiquel,2004,62.52  0.28,7.35  0.04,1.150.04,81.17  0.30,9.300.07
48,,2005,60.74  0.49,7.24  0.04,1.25  0.03,80.23  0.34,9.50  0.07
49,Sridique2,2004,60.28  6.47,8.46  0.04,0.84  0.03,65.16  0.30,24.37  0.26
50,,2005,61.16  4.37,8.34  0.04,0.96  0.02,64.04  0.34,11.76  0.12
51,Sridique3,2004,60.89  3.79,8.85  0.04,1.04 0.04,77.06  0.32,11.76  0.12
52,,2005,62.57  3.68,8.95  0.03,0.95  0.03,75.94  0.17,12.03  0.03
