,0,1,2,3,4,5,6,7,8
0,Characteristics,V2,V3,V4,V5,V6,V7,V8,Vitamin C content
1,Northern highbush,,,,,,,,
2,Fruit weight (V1),0.69*,0.22,0.02,0.17,0.71*,0.44*,0.52*,0.16
3,Soluble solids (V2),,0.02,0.23,0.03,0.75*,0.44*,0.52*,0.21
4,Acidity (TA)(V3),,,0.90*,0.99*,0.00,0.62*,0.52*,0.35
5,SS/TA (V4),,,,0.88*,0.02,0.51*,0.53*,0.38
6,Tp2 (V6),,,,,0.01,0.60*,0.50*,0.39
7,Tp2 (V6),,,,,,0.28,0.64*,0.11
8,FRAP' (V7),,,,,,,0.79*,0.56*
9,TMAC(V8),,,,,,,,0.32
10,Southern highbush,,,,,,,,
11,Fruit weight (V1,0.47,0.47,0.34,0.29,0.09,0.08,0.09,0.43
12,Soluble solids (V2),,0.80,0.42,0.46,0.86,0.83*,0.73*,0.53
13,Acidity (TA)(V3),,,0.88*,0.88*,0.59*,0.62*,0.47,0.35
14,SS/TA (V4),,,,0.97,0.23,0.30,0.15,0.13
15,pH (V5),,,,,0.30,0.38,0.24,0.23
16,TPC (V6),,,,,,0.95*,0.96*,0.78*
17,TMAC(V8),,,,,,,0.92*,0.89*
18,TMAC(V8),,,,,,,,0.85*
