,0,1,2,3,4
0,Common name,Sugars(g/100g FWa,Sugars(g/100g FWa,,
1,,Fructose,Glucose,Sucrose,Sum
2,Starch roots and tubers,,,,
3,Cassava,0.27,0.16,1.74,2.17
4,Jerusalem artichoke,0.21,0.06,1.15,1.41
5, Noh Kala shoot,1.10,1.19,0.17,2.46
6,Potato,0.93,1.02,1.46,3.42
7,Sweet potato,1.22,0.43,1.64,3.29
8,"Sweet potato, red",0.11,0.02,2.57,2.70
9,"Sweet potato,white",0.93,0.43,1.72,3.08
10,"Sweet potato,yellow",1.04,1.17,2.05,4.26
11,"Taro, hom variety",0.18,0.00,0.77,0.95
12,"Taro, small",0.31,0.38,2.33,3.02
13,Yam bean,1.35,1.98,0.70,4.02
14,"Yam, dried",0.22,0.14,0.35,0.71
15,Vegetables,,,,
16,Asparagus,0.73,0.42,0.01,1.16
17,Bitter bean/Sataw,0.01,0.03,1.46,1.50
18,Bitter cucumber,0.74,1.54,0.00,2.28
19,Carrot,0.84,0.36,5.45,6.65
20,Common Asiatic weed,0.10,0.30,0.08,0.47
21,Chinese chive,1.17,0.13,0.05,1.36
22,Eggplant,0.67,0.68,0.15,1.51
23,Garden peas,0.14,0.47,0.98,1.60
24,Horse-tamarind,0.00,0.12,0.01,0.12
25,"Lady's finger, Okra",0.89,0.44,0.68,2.01
26,Leek,1.95,1.73,0.00,3.68
27,Pumpkin/Cushaw,1.34,0.56,1.61,3.51
28,Radish,1.97,1.58,0.07,3.62
29,Fruits,,,0.07,
30,"Banana, common, ripe",4.90,4.50,0.67,10.1
31,"Banana, common,unripe",2.64,2.75,1.34,6.73
32,"Banana, dessert,Valery variety",0.17,0.09,0.00,0.26
33,"Banana, rice",0.21,1.28,7.53,10.5
34,"Banana, silver Bluggoe",0.21,0.35,3.00,3.56
35,"Dragon fruits, red",2.78,4.30,0.00,7.09
36,"Dragon fruits, white",2.63,4.78,0.00,7.41
37,Spices,,,,
38,Chinese deys,0.21,0.22,0.07,0.50
39,"Garlic, common",0.12,0.08,0.99,1.19
40,"Garlic, Chinese",0.09,0.04,0.68,0.81
41,"Garlic, great headed",0.18,0.07,1.76,2.02
42,Galangal,0.90,1.11,0.16,2.17
43,Ginger,0.39,0.37,0.13,0.90
44,Onion,1.57,1.06,1.43,4.06
45,"Onion, red",0.51,0.65,0.87,2.04
46,Shallot,0.35,0.18,1.36,1.88
47,Turmeric,0.50,0.53,0.65,1.68
48,"Turmeric, white",0.60,0.81,0.09,1.49
49,Seeds and nuts,,,,
50,Hairy basil seed,0.13,0.11,0.27,0.51
51,(Psyllium seed husks,,,,
52,"Jack fruit, seed, boiled",0.09,0.08,0.15,0.30
53,"Job's tear, seed",0.05,0.08,0.61,0.74
54,Sunflower seed,0.05,0.12,2.21,2.38
