,0,1,2
0,,Wt.,g/100gb
1,14:0,5.20.23,0.290.03
2,16:0,21.00.26,1.200.09
3,18:0,4.70.13,0.270.02
4,20:0,0.180.08,0.020.00
5,24:0,0.030.06,ND
6,TOTAL SFA,31.00.55,1.80.14
7,16:1n-7),8.50.26,0.490.04
8,18:1n-9t,0.140.07,0.010.00
9,18:1n-9)c,23.70.40,1.350.01
10,18:1n-7,6.20.33,0.350.02
11,20:1n-9,1.90.82,0.110.05
12,22:1,ND,ND
13,24:1,0.70.29,0.040.02
14,TOTAL MUFA,41.00.43,2.30.17
15,18:2n-6),1.00.27,0.050.01
16,18:3n-3),0.70.39,0.040.02
17,18:4n-3,ND,ND
18,20:3n-6,0.160.07,0.010.00
19,20:4n-6,5.760.09,0.330.03
20,20:5n-3,7.80.18,0.440.03
21,22:5n-3),3.00.72,0.170.05
22,22:6n-3,9.60.14,0.550.05
23,TOTAL PUFA,28.00.88,1.60.14
24,TOTAL n-6),6.90.27,0.39+0.02
25,TOTAL n-3),21.00.97,1.20.13
