,0,1,2,3,4,5,6,7,8
0,Lipids,Aa,Ba,ca,Da,Ea,Fa,Ga,Ha
1,Triacylglycerol (TAG),54.0,2.3,87.0,17.0,45.0,25.0,57.0,39.0
2,Diacylglycerol,0.5,<0.5,0.5,<0.5,1.1,1.8,<0.5,0.5
3,Monoacylglycerol,<1.0,<1.0,<1.0,<1.0,<1.0,1.4,<1.0,13.6
4,free FAs,3.4,25.0,0.8,2.6,3.6,36.0,5.3,13.6
5,Cholesterol,2.1,6.7,<0.5,8.2,2.0,6.2,4.1,1.2
6,Cholesterol ester,<0.5,<0.5,0.5,<0.5,0.8,0.7,0.5,<0.5
7,Phosphatidylethanolamine,6.2,12.0,<1.0,7.0,<1.0,<1.0,<1.0,1.2
8,Phosphatidylcholine,16.0,29.0,<1.0,49.0,34.0,8.0,13.0,35.0
9,Lyso-phosphatidylcholine,23.6,42.8,<1.0,56.6,37.9,1.8,14.6,37.8
10,Total polar lipids,23.6,42.8,1.1,56.6,37.9,71.2,14.6,54.4
11,Total neutral lipids,83.3,35.3,89.7,84.2,90.0,71.2,81.8,92.3
12,Total lipid,83.3,78.0,89.7,84.2,90.0,80.9,81.8,92.3
