,0,1,2,3,4,5
0,Compound,,1st HD,2nd HD,3rd HD,4th HD
1,Secoiridoids,,,,,
2,5,Oleoside/secologanoside,81b,11.8  0.6b,6.3  0.8b,160  20a
3,6,Oleoside-11-methylester,12.4  0.5b,18.8  0.8b,19.8  0.7b,130 20a
4,7,Oleuropein aglycone,3.1  0.5a,2.4  0.3a,2.6  0.3a,
5,12,Dihydrooleuropein,3.2  0.6b,1.3  0.2c,2.1  0.3bc,71a
6,13,Oleuropein glucoside,3.1  0.4b,2.5  0.2b,3.9  0.3a,
7,14,6'--hexopyranosyloleoside,9.8  0.7b,6.7  0.6c,11.0  0.4b,33  2a
8,16,Elenolic acid glucoside derivative,,,,421
9,17,Oleuropein,364b,46 6b,33 4b,280  20a
10,18,Comselogoside isomer,142bc,9.4  0.8c,14.920.05b,673a
11,19,Oleuropein isomer,13.8  0.8b,91c,6.2  0.2c,192a
12,20,Comselogoside isomer,,,1.7  0.2,
13,23,Ligstroside,3.52  0.03b,1.9  0.3b,1.4  0.2b,173
14,Total,,1075b,1106b,1034b,755 35a
15,Other compounds,,,,,
16,3,Hydroxytyrosol glucoside,17.990.02a,18.3  0.9a,18.6  0.4a,20  3a
17,9,Calceolarioside B,1.3 0.2a,0.73  0.09b,0.75  0.05b,
18,10,Rutin,5.5  0.1b,5.2  0.7bc,2.5  0.4c,23  2a
19,11,Verbascoside,8.30.7,,,364
20,15,Hydroxytyrosol acyclodihydroelenolate,4.8  0.1a,1.2  0.1b,1.4  0.2b,
21,22,Syringic acid derivative,1.9  0.2b,1.4  0.2b,1.4  0.3b,3.4  0.2a
22,Total,,39.8  0.8b,27  1c,24.7  0.7c,82  5a
23,TIPC,,147  5b,1376b,128  4b,837  35a
