,0,1,2,3,4,5,6,7,8,9
0,,,,,,m/z),(m/z),,,
1,,3-O-(4'-O-caffeoyl glycosyl)-quinic,2.98,8.7,"294sh, 309.",539.1,517.1,515.1,"MS2[515.1]496.8(7.6,468.811.3),446.811.1,378.8(22.7),353.0(20.5),341.0100),335.014.2,190.9",
2,,acid,,,,,,,"4.9),178.9 (36.6),172.9 (1.4),160.9 (0.4)","4.9),178.9 (36.6),172.9 (1.4),160.9 (0.4)"
3,,,,,,,,,"MS[515.1353.0]190.9100,178.960.0),172.913.9),135.05.4",
4,,,,,,,,,"MS3 [515.1  341.0]: 178.9 (100), 135.0 (8.9)","MS3 [515.1  341.0]: 178.9 (100), 135.0 (8.9)"
5,,,,,,,,,MS[515.1353.0178.9]:135.0100),MS[515.1353.0178.9]:135.0100)
6,,,,,,,,,"MS4[515.1353.0190.9]:154.9(63.2,127.0100,86.299.7)",
7,2,cis-3-O-caffeoylquinic acid,3.28,9.7,"294sh, 312",377.2,355.1,353.1,"MS2 [353.1]: 334.7 (7.6), 284.8 (5.2), 190.9 (100), 178.9 (46.2), 172.9 (2.5), 135.0 (7.1)",
8,,,,,,,,,"MS3[190.9]: 172.9(100), 154.9(7.5), 127.0(57.9), 111.0(13.9), 109.1(12.8), 93.2(27.3), 85.2(23.7), 71.4(9.0)",
9,3,5-O-(4'-O-caffeoyl glycosyl)-quinic,3.47,10.3,"298sh,315",539.1,517.1,515.1,"MS2 [515.1]: 496.8 (5.0), 468.8 (6.2), 446.8 (8.0), 378.8 (13.6), 353.0 (42.9), 341.0 (100), 335.0 (24.3), 190.9",
10,,acid,,,,,,,"13.7),178.9(51.3),172.1(1.1),160.9(1.4)","13.7),178.9(51.3),172.1(1.1),160.9(1.4)"
11,,,,,,,,,"MS[515.1353.0]:190.9100,178.9(3.4,172.9(4.9),135.0(8.1)",
12,,,,,,,,,"MS3 [515.1 341.0]: 178.9 (100), 135.0 (9.6)","MS3 [515.1 341.0]: 178.9 (100), 135.0 (9.6)"
13,,,,,,,,,MS4[515.1-353.0-178.9]:135.0100),MS4[515.1-353.0-178.9]:135.0100)
14,,,,,,,,,"MS4[515.1353.0-190.9]173.144.2),127.127.3),93.3100,85.348.5",
15,4,trans-3-O-caffeoylquinic acid,3.92,10.9,"303sh, 324",377.2,355.1,353.1,"MS2[353.1]:334.7(1.1),284.8(0.7),190.9100,178.9(43.0),172.92.8,135.0(8.7)",
16,,(neochlorogenic acid),,,,,343.2,,"MS3[190.9]: 172.9(73.9), 154.9(11.0), 127.0(100), 111.0(30.0), 109.1(21.1), 93.2(42.6), 85.2(59.4), 71.5(3.6)",
17,5,Caffeic acid hexose I,4.68,12.5,"290,304sh",365.1,343.2,341.1,"MS2 [341.1]: 322.9 (16.8), 312.8 (19.0), 280.9 (100), 250.9 (61.5), 233.0 (1.4), 220.9 (21.2), 178.9 (30.4), 160.9",
18,,,,,,360.9,,,"1.2,135.02.8)","1.2,135.02.8)"
19,6,cis-3-O-coumaroylquinic acid,5.70,14.8,301,360.9,339.0,337.1,"MS2 [337.1]: 191.0 (6.7), 163.0 (100), 119.1 (4.4)",
20,,,,,,,,,MS[162.7]:119.1100,MS[162.7]:119.1100
21,7,trans-3-O-coumaroylquinic acid,5.91,15.3,"302sh, 311",360.9,339.0,337.1,"MS2[337.1]:191.06.4),163.0100),119.1(4.8)",
22,,,,,"292, 306sh",,,,MS3 [162.7]:119.1(100),MS3 [162.7]:119.1(100)
23,8,Caffeic acid hexose II,6.19,15.7,"292, 306sh",365.1,343.2,341.1,"MS2[341.1]:322.9(0.2),312.8 (5.1),280.9(20.9),250.9(13.9),220.9(5.1),178.9(100),135.0(10.3)",
24,9,trans-5-O-caffeoylquinic acid,6.62,16.8,"302sh, 326",377.2,355.1,353.1,"MS3[190.9]: 172.9(92.6), 154.9(10.2), 127.0(100), 111.1(34.6), 109.1(22.0), 93.2(36.1), 85.3(44.9), 71.4(2.2)",
25,,(chlorogenic acid),,,,,,,"MS3[190.9]: 172.9(92.6), 154.9(10.2), 127.0(100), 111.1(34.6), 109.1(22.0), 93.2(36.1), 85.3(44.9), 71.4(2.2)",
26,10,trans-4-O-caffeoylquinic acid,6.81,17.3,"292,324",377.2,355.1,353.1,"MS2 [353.1]: 334.8 (3.0), 284.8 (1.3), 190.9 (34.5), 178.9 (49.1), 172.9 (100), 135.0 (7.4)",
27,,(cryptochlorogenic acid),,,,,,,"MS[172.9]:154.8(49.2),129.0(38.8,111.0(97.4),93.2(100),71.5(34.6)",
28,11,4-O-(4'-O-caffeoyl glycosyl)-quinic,7.06,17.6,,538.9,517.1,515.1,"MS2 [515.1]: 496.8 (31.9), 468.9 (32.7), 446.8 (11.1), 378.8 (17.5), 353.0 (14.7), 341.0 (100), 335.0 (6.0), 190.9",
29,,acid,,,,,,,"2.5,178.924.7,172.93.7),160.90.4","2.5,178.924.7,172.93.7),160.90.4"
30,,,,,,,,,"MS3[515.1353.0]190.975.5),178.925.2),172.9100)",
