,0,1,2,3,4,5,6
0,Fatty acid,Content,,P value,Content,,P value
1,,Red,White,,Traditional,New improved,
2,C8:0,0.11,-,,0.11,-,
3,C10:0,0.07,-,,0.07,,-
4,C12:0,0.23,-,-,0.62,0.04,0.000*
5,C14:0,0.12,0.08,0.047,0.11,0.09,0.468
6,C16:0,4.92,5.32,0.034*,5.03,5.18,0.448
7,C18:0,0.50,0.44,0.036*,0.51,0.44,0.003*
8,C20:0,0.10,0.09,0.667,0.09,0.10,0.009*
9,SFA,5.75,5.94,0.361,5.85,5.82,0.892
10,C16:1,0.05,0.04,0.062,0.05,0.05,0.493
11,C18:1,10.70,10.99,0.420,10.73,10.93,0.576
12,C20:1,0.31,0.34,0.209,0.29,0.36,0.000*
13,MUFA,11.06,11.37,0.405,11.06,11.33,0.488
14,C18:2,7.91,8.53,0.037*,8.14,8.26,0.714
15,C18:3,0.21,0.18,0.000*,0.21,0.18,0.003*
16,C20:3,0.06,0.05,0.066,0.05,0.05,0.439
17,C22:2,0.07,0.06,0.075,0.06,0.06,0.934
18,PUFA,8.24,8.82,0.058,8.47,8.55,0.823
19,Total fat %,2.50,2.61,0.171,2.54,2.57,0.696
20,Total fatty acids,25.04,26.13,0.174,25.39,25.70,0.707
21,MUFA+PUFA,19.30,20.19,0.153,19.54,19.87,0.602
22,PUFA/SFA,1.44,1.49,0.251,1.45,1.47,0.632
