,0,1,2,3,4
0,,Mass fractionSDg kg1n=2,Mass fractionSDg kg1n=2,Mass fractionSDg kg1n=2,Cr(III(SS-ID/
1,,,,,Crtotala(%)
2,,Crtotal(ICP-,Cr(III),Cr(VI),
3,,MS),(SS-ID),(SS-ID),
4,Bread sample,,,,
5,Danish rugbrod (Rye),865,885,,102
6,,672,673,,101
7,(wheat),1702,1706,,100
8,Spelt bread (spelt),202  3,176  6,,87
9,Pitabread(wheat,765,772,<0.047,101
10,Baguette (wheat),13519,1318,<0.047,97
11,Sandwich (wheat),456,443,,98
12,Wheat bread(wheat),<10,61,,
13,Bread toasted(wheat),<10,51,,-
14,,<10,101,,
15,French bread(wheat),274,27  1,,101
16,Breakfast cereal,,,,
17,Cocoa (20.1%,36051,3506,,97
18,All bran,67  3,635,,94
19,Bran flakes bio,26 1,251,,96
20,Corn flakes,24 1,26  1,,106
21,Whole-grain wheat,251,252,,100
22,,622,63 2,,102
23,,,,<0.047,
24,,219 7,2381,,109
25,bio,422,403,,96
26,gluten free,260,27 1,,105
27,Fruity muesli,261,242,,90
28,Toasted muesli,411,401,,97
