,0,1,2,3,4,5,6,7,8,9,10,11
0,Sample,Dialyzed Ca,Dialyzed Mg,Dialyzed Fe,Dialyzed Fe,Dialyzed Zn,Dialyzed Cu,Dialyzed Cu,Dialyzed Cu,Dialyzed Mn,Dialyzed Mn,Dialyzed Mn
1,F1,11.40.7,3.8  0.2,0.050.01,0.050.01,0.040.01,0.004,0.004,0.001,0.039,0.039,0.002
2,F2,10.8  1.4,3.4  0.5,0.08  0.02,0.08  0.02,0.02  0.00,0.004  ,0.004  ,0.001,0.033  0.011,0.033  0.011,0.033  0.011
3,F3,0.8,5.5  0.4,0.11,0.02,0.01,0.006,,0.002,0.052,,0.004
4,F4,15.4  2.3,6.8  0.3,0.09  0.01,0.09  0.01,0.01,0.005,+,0.001,0.041,+,0.010
5,F5,10.5  0.7,0.2,0.09 ,0.01,0.01,0.005,+,0.001,0.036,+,0.003
6,F6,7.2  0.4,2.8  0.7,0.12,0.01,0.00,0.006,+,0.001,0.016,+,0.001
7,F7,9.4  1.3,3.1  0.3,0.09  0.03,0.09  0.03, 0.02,0.007,,0.001,0.034,+,0.005
8,F8,10.3  1.3,2.0  0.1,0.06  0.00,0.06  0.00, 0.02,0.009 ,0.009 ,0.004,0.024 ,0.024 ,0.005
9,F9,10.6  1.1,0.2,0.10 ,0.02,0.01,0.004,+,0.001,0.015,,0.001
10,F10,11.0  1.1,3.5  0.2,0.08  0.01,0.08  0.01,0.04  0.01,0.004  ,0.004  ,0.001,0.042,0.042,0.011
