,0,1,2,3,4,5,6,7,8
0,Fatty acids (%),Cultivar,,,,,,,
1,,NT,,NO,NE,NA,,FR,NJ
2,Lauric acid (C12:0),nd,,nd,nd,nd,,nd,nd
3,Myristic acid (C14:0),nd,,nd,nd,nd,,nd,nd
4,Palmitic acid (C16:0,17.50.11 bc,17.50.11 bc,16.6  0.5 b,18.5  0.2 c,26.54  0.1 e,26.54  0.1 e,15.0  0.7a,20.1  0.1d
5,Palmitoleic acid (C16:1),nd,,nd,nd,nd,,0.36  0.03,nd
6,Stearic acid (C18:0),6.01  0.23 b,6.01  0.23 b,4.56  0.10 a,4.55  0.28 a,5.01,0.22,4.40  0.48 a,4.36  0.01 a
7,Oleic acid (C18:1),8.52  0.10 a,8.52  0.10 a,14.2  0.5 b,10.7  1.9 a,21.1  0.4 c,21.1  0.4 c,24.8  0.3 d,36.3  0.1e
8,Linoleic acid (C18:2),34.7  0.4 c,34.7  0.4 c,33.9  0.1 c,37.6  0.1 d,27.7  0.6 b,27.7  0.6 b,53.8  0.8 e,25.8  0.1a
9,Linolenic acid (C18:3,16.4  0.1 c,16.4  0.1 c,15.9  0.3,16.3  0.7 c,19.7  0.1 d,19.7  0.1 d,1.69  0.07 a,13.4 0.1b
10,Arachidic acid (C20:0),16.8  0.3 c,16.8  0.3 c,14.9  0.2 b,12.4  0.8 a,nd,,nd,nd
11,Total MUFA,8.52  0.10 a,8.52  0.10 a,14.2  0.5 b,10.7  1.9 a,21.1  0.4c,21.1  0.4c,25.1  0.3 d,36.3  0.1
12,Total PUFA,51.10.5,51.10.5,49.8  0.3 c,53.9  0.7 d,47.4  0.6 b,47.4  0.6 b,55.5  0.8 d,39.3  0.1 a
13,Total SFA,40.3  0.6 a,40.3  0.6 a,36.0  0.8 d,35.5  1.2 d,31.5 0.1c,31.5 0.1c,19.4  1.2 a,24.4  0.1b
14,A12,0.29,0.01,0.26  0.01 b,0.29  0.01 cd,0.39  0.01 e,0.39  0.01 e,0.19  0.01 a,0.37 0.01 bc
15,IT3,0.67,0.01 cd,0.56  0.03 b,0.72  0.03 d,0.92  0.01 e,0.92  0.01 e,0.48  0.04 a,0.65  0.01 c
16,U/S4,1.48  0.03 a,1.48  0.03 a,1.78  0.06 ab,1.82  0.10 ab,2.17  0.01 b,2.17  0.01 b,4.15  0.31 d,3.10  0.01 c
