,0,1,2,3,4,5,6,7
0,Molecular species,Ion (m/z),L*1,a*2,b*3,pH,TBARS,TVB-N
1,Cer4,,,,,,,
2,d14:0/17:1,540.463,0.508,0.362,0.497,0.926,0.911,0.857
3,(d16:2/19:1),592.495,-0.152,0.693,0.789,0.895,0.927,0.95
4,d18:2/14:0,552.463,-0.657,0.244,0.396,0.961,0.927,0.842
5,(t17:0/14:0),526.484,0.602,0.264,0.408,0.924,0.895,0.82
6,(t17:0/15:0),572.49,-0.634,0.257,0.407,0.948,0.919,0.839
7,(t17:0/15:0),586.505,0.692,0.195,0.35,0.948,0.908,0.815
8,(t18:0/14:0),572.49,0.634,0.257,0.407,0.951,0.919,0.839
9,(t18:0/15:0),586.505,-0.698,0.188,0.344,0.947,0.906,0.811
10,(t18:0/16:0),600.521,-0.688,0.205,0.36,0.954,0.915,0.823
11,CL5,,,,,,,
12,(18:2/18:2/18:2/18:2),1447.965,0.371,-0.492,0.612,0.917,0.92,-0.895
13,(20:5/18:2/18:2/18:2),1469.949,0.362,-0.495,-0.615,0.912,0.915,-0.893
14,(82:6),1594.167,0.648,-0.259,0.412,-0.968,0.935,-0.853
15,DG6,,,,,,,
16,18:1/22:5,691.527,-0.534,0.334,0.472,0.925,0.906,0.846
17,HexCer7,,,,,,,
18,(t16:1/22:6),1082.627,-0.63,0.287,0.438,0.978,0.948,0.871
19,LPC8,,,,,,,
20,(18:1e),552.367,-0.293,0.626,0.744,0.975,0.974,0.989
21,(19:0),538.387,-0.541,0.389,0.533,0.991,0.974,0.917
22,(20:2e),534.392,0.703,0.186,0.342,0.949,0.908,0.812
23,(20:3e),532.376,0.327,0.588,0.71,0.972,0.985,0.973
24,PC9,,,,,,,
25,(12:1e/11:4),628.362,0.652,0.258,0.412,0.971,0.938,0.855
26,(18:1e/16:0),768.588,-0.276,0.632,0.747,0.963,0.982,0.982
27,18:3/18:3),800.52,0.443,-0.422,0.55,-0.921,-0.914,-0.874
28,(19:2e),534.355,0.737,0.144,0.303,0.942,0.895,0.791
29,(23:4e),586.387,-0.588,0.336,0.484,0.985,0.962,0.894
30,(23:5e),584.371,0.624,0.293,0.444,0.978,0.949,0.873
31,(24:0),622.444,0.083,0.769,-0.859,-0.901,-0.944,0.982
32,PE1O,,,,,,,
33,(18:3/20:3),786.504,0.567,0.332,0.476,0.958,0.936,0.872
34,(22:1/22:6),846.601,0.714,-0.168,0.325,-0.942,-0.899,-0.801
35,(40:6e),800.556,-0.013,-0.83,-0.908,-0.863,0.917,-0.974
36,PSl1,,,,,,,
37,(42:8e),844.55,0.002,-0.81,-0.889,-0.858,0.91,0.963
38,TG12,,,,,,,
39,(12:0/20:5/22:6),886.692,0.214,0.686,0.794,0.954,0.981,0.993
40,(12:0/22:6/22:6),912.708,0.039,0.848,0.922,0.854,0.911,0.973
41,(14:1e/10:2/10:2),587.467,-0.067,0.725,-0.813,-0.862,-0.901,0.935
42,(16:1/14:3/22:6),860.676,-0.067,0.779,0.868,0.895,0.94,0.981
43,(18:0e/6:0/10:1),617.512,0.18,-0.666,0.766,-0.896,0.925,-0.941
44,(18:1/12:1/22:6),864.708,0.279,-0.622,0.479,-0.956,0.974,-0.973
45,(18:1/18:1/22:3),959.804,0.558,0.337,0.479,0.953,0.932,0.869
46,(18:1/18:2/22:4),933.791,0.026,-0.835,-0.91,-0.854,-0.909,0.968
47,(18:3/14:3/20:5),858.661,-0.594,0.29,0.435,0.943,0.916,0.844
48,(19:0/11:4/20:5),839.616,0.223,0.917,0.962,0.73,0.805,0.899
49,(19:1/16:1/17:1),879.741,0.163,0.697,0.864,0.911,0.943,0.964
50,(19:1/18:2/18:2),912.801,0.163,0.697,0.797,0.911,0.943,0.964
51,(20:1e/16:0/18:3),891.778,0.075,0.778,-0.868,-0.902,-0.946,-0.986
52,(20:2e/18:2/18:3),913.762,-0.043,-0.847,-0.92,-0.848,-0.905,-0.968
53,(20:3/11:2/22:6),872.676,0.174,0.644,0.741,0.867,0.895,0.911
54,(20:3e/18:1/18:4),889.764,0.008,0.793,0.871,0.846,0.896,-0.947
55,(20:4/22:6/23:0),1042.88,-0.086,0.734,0.822,-0.857,0.907,0.943
56,(20:4e/6:0/10:2),613.483,0.047,0.763,0.846,-0.857,0.902,-0.945
57,(20:5/12:2/20:5),839.618,0.255,0.928,0.967,0.706,0.784,0.885
58,(20:5/20:5/20:5),962.723,-0.388,0.542,0.671,0.989,0.994,0.97
59,(22:6/12:2/22:6),891.65,-0.228,0.666,0.775,0.948,0.973,0.982
60,(22:6/22:6/23:0),1066.88,0.312,0.898,0.632,0.614,0.695,0.802
61,(24:0/22:5/22:6),1082.911,-0.349,0.513,0.632,0.916,0.922,0.903
62,(32:2e),565.483,0.125,0.691,0.782,-0.864,-0.898,0.925
63,(67:11),1068.895,-0.229,0.605,0.708,0.885,0.906,0.91
