,0,1,2,3,4,5,6
0,PAHs,Precision (%),Reproducibility (%),Accuracy (%),Linearity (r2)a,LOQ,LOD
1,,,,,,g/kg,g /kg
2,Anl,7.91,8.32,99.3,0.99,1.30,0.29
3,Ane,8.52,8.32,99.3,0.99,1.05,0.32
4,Flu,2.82,10.2,100,0.99,1.11,0.30
5,Ant,3.53,3.73,85.9,0.99,1.10,0.30
6,Phen,4.31,11.4,85.9,0.99,1.18,0.35
7,Flt,3.61,3.72,95.3,0.99,1.15,0.30
8,Pyr,9.44,8.6,89.7,0.99,1.30,0.32
9,Chry,4.74,6.91,92.5,0.99,1.21,0.32
10,Chry,5.33,8.20,92.5,0.99,1.13,0.34
11,BbF,8.52,14.3,94.3,0.99,1.21,0.36
12,BkF,3.51,3.32,96.8,0.99,1.21,0.32
13,BaP,3.23,11.3,91.2,0.99,2.00,0..53
14,DahA,8.72,11.3,91.2,0.99,1.99,0.51
15,BghiP,9.71,11.3,81.5,0.99,1.90,0.45
16,InP,9.51,10.3,85.3,0.99,1.91,0.53
17,min,2.82,3.32,81.5,0.99,1.05,0.30
18,max,11.3,14.3,100,0.99,1.81,0.50
