,0,1,2,3,4,5,6,7,8
0,,Weight (g),,Firmness (kg/cm2),,Soluble solids (Brix),,Colour index,
1,,KT,RB,KT,RB,KT,RB,KT,RB
2,Collection date,,,,,,,,
3,Jul 29,86+6,74+9,9.9+0.4,9.9+0.3,14.4+0.4,14.3+0.6,-9+1,8.8+0.8
4,Aug 17,124+11,101+16,10.5+0.5,10.5+0.4,14.6+0.5,14.5+0.3,-9+2,8.8+0.9
5,Sep 05,153+12,146+21,8.2+0.3,8.5+0.4,15.7+0.7,16+1,-8+2,-8.4+0.6
6,Sep 19,178+18,168+24,10+1,9.8+0.9,15.1+0.7,14.3+0.7,-6+2,-8+1
7,Oct 03,218+25,196+23,6.2+0.5,7+1,15.2+0.3,15+1,-4+1,-5+1
8,Oct 10,233+22,197+53,8.0+0.9,9.5+0.9,14.6+0.8,14.5+0.6,-3+1,-3+2
9,Oct 18,257+18,237+39,6.8+0.6,8+1,14.9+0.7,15+2,0.1+1.0,-0.5+1.3
10,Oct 24,274+36,253+36,6.6+0.7,7.7+0.7,15.1+0.2,15+1,1.1+0.9,2+1
11,Oct 31,301+40,269+33,7+1,8+1,16+2,15.7+0.8,2+1,2+1
12,Nov 08**,340+62,285+42,8.5+0.4,7.4+0.9,16.7+0.5,15+2,3.2+0.5,2.9+0.7
13,Nov 21,360+33,304+35,4.9+0.2,6.2+0.8,17.6+0.5,15.5+0.8,5+1,4+2
14,Postharvest treatment,,,,,,,,
15,Ethylene,263+18,309+29,1.5+0.3,1.9+0.3,14.2+0.4,14.1+0.7,5+1,6+1
16,CO2,285+27,318+23,5.9+0.6,5.6 +0.8,14.6+0.4,14+1,6+2,6+1
