,0,1,2,3,4,5,6,7,8,9,10,11
0,Analyte,Spiked,Milk sample (I),,Milk sample (II),,Milk sample (III),,Milk sample (IV),,Milk sample (V),
1,,concentration,,,,,,,,,,
2,,gL,,,,,,,,,,
3,,,Found,Recovery,Found,Recovery  S.,Found,Recovery  S.,Found,RecoveryS,Found,Recovery S.
4,,,concentration (g L, S.D.,concentration (g L,D.n=3,concentration (ug L,D.n=3, concentration (g L*,D.n=3, concentration (g L:,D.n=3
5,,,1S.D.n=3,n=3,1S.D.n=3,,1S.D.n=3,,1S.D.n=3,,1S.D.n=3,
6,Cu(II),,<LODb,,<LOD,,<LOD,,<LOD,,<LOD,
7,,2.50,2.55 0.063,102  2.52,2.39  0.058,95.6  2.32,2.56  0.069,102  2.75,2.46  0.073,98.3  2.92,2.37  0.060,94.8  2.40
8,,15.0,15.4  0.382,103  2.56,14.5 0.344,96.8  2.30,15.6 0.398,104  2.66,14.8  0.393,98.9  2.63,14.4  0.33,95.7  2.20
9,Pb(II),,<LOD,,<LOD,,<LOD,,<LOD,,<LOD,
10,,2.50,2.51 0.103,100 4.10,2.46  0.089,98.3  3.57,2.41  0.090,96.6  3.61,2.57 0.092,103  3.69,2.48  0.093,99.0  3.71
11,,15.0,15.4  0.538,103  3.60,14.9  0.457,99.4  3.05,14.40.466,96.1  3.11,15.6 0.451,104 3.01,14.7 0.407,98.1  2.72
