,0,1,2,3,4,5
0,Element,,Principal Component,,,
1,,1,2,3,4,5
2,Al,0.303,-0.039,0.122,-0.037,0.082
3,As,-0.086,0.389,0.175,0.291,0.132
4,Ba,0.155,0.244,0.109,0.330,0.069
5,Ca,0.171,0.334,0.036,-0.043,0.379
6,Ce,0.255,0.257,0.037,0.033,0.097
7,Co,0.298,0.051,0.071,0.037,0.069
8,Cr,0.292,-0.118,0.125,-0.023,0.027
9,Cs,0.031,0.352,0.297,-0.280,0.257
10,Cu,0.206,0.293,-0.138,-0.055,0.083
11,Fe,0.294,-0.156,0.081,0.027,0.040
12,K,0.138,0.217,-0.375,0.208,0.319
13,Li,0.260,-0.127,0.008,0.214,0.218
14,Mg,0.123,-0.044,-0.431,0.169,0.217
15,Mn,0.238,-0.111,-0.059,0.169,0.006
16,Mo,0.141,-0.032,-0.135,-0.388,0.275
17,Na,-0.191,0.236,0.332,0.063,0.012
18,Nd,0.276,0.224,0.063,0.020,0.070
19,Ni,0.268,0.081,0.145,-0.063,-0.017
20,Rb,0.011,0.204,-0.385,-0.396,-0.061
21,Se,-0.016,0.026,0.072,0.432,-0.602
22,Sr,0.172,0.309,-0.009,0.133,-0.207
23,Y,0.292,0.152,0.089,0.028,0.038
24,Zn,0.026,0.081,-0.401,0.228,0.224
25,Eigenvalue,3.07,1.64,1.55,1.29,1.13
26,Percent Explained,41.0 %,11.7%,10.4%,7.2%,5.6 %
27,Cumulative Variation,41.0 %,52.6%,63.1%,70.3%,75.8%
