,0,1,2,3,4,5,6,7
0,Compounda,Botanical origin,Linear range (gkg-),bsb,,12,LOD(gkg-1,LOQgkg-1)
1,GIB,Standard,LOQ-250,4.010-25.010-4,4.010-25.010-4,0.999,1,3
2,,Rosemary,,4.1 10-29.3 10-4,4.1 10-29.3 10-4,0.998,1,4
3,,Multifloral,,3.910-21.410-3,3.910-21.410-3,0.999,1,4
4,,Orange blossom,,4.010-28.710-4,4.010-28.710-4,0.997,1,4
5,,Heather,,4.110-21.010-3,4.110-21.010-3,0.996,1,3
6,SIN,Standard,L0Q-250,3.4  10-3 2.2 10-4,3.4  10-3 2.2 10-4,0.997,2,7
7,,Rosemary,,3.5 10-3 1.9 10-4,3.5 10-3 1.9 10-4,0.995,2,7
8,,Multifloral,,3.4 10-2 1.3 10-4,3.4 10-2 1.3 10-4,0.993,2,7
9,,Orange blossom,,3.310-22.110,-4,0.996,3,9
10,,Heather,,3.3 10-2 1.5 10-4,3.3 10-2 1.5 10-4,0.999,3,8
11,GRA,Standard,LOQ-250,5.110-28.310-4,5.110-28.310-4,0.998,1,2
12,,Rosemary,,5.010-21.710-3,5.010-21.710-3,0.999,1,2
13,,Multifloral,,4.910-21.510-3,4.910-21.510-3,0.992,1,4
14,,Orange blossom,,5.0  10-29.5 10-4,5.0  10-29.5 10-4,0.998,1,3
15,,Heather,,5.1  10-2 1.7 10-3,5.1  10-2 1.7 10-3,0.995,1,3
16,GNA,Standard,LOQ-250,5.0  10-3 1.9 10-4,5.0  10-3 1.9 10-4,0.998,2,6
17,,Rosemary,,5.1 10-32.0 10-4,5.1 10-32.0 10-4,0.994,2,6
18,,Multifloral,,4.910-31.010-3,4.910-31.010-3,0.996,2,7
19,,Orange blossom,,5.010-31.210-3,5.010-31.210-3,0.999,2,7
20,,Heather,,5.110-38.710-4,5.110-38.710-4,0.997,2,6
21,GER,Standard,LOQ-250,5.510-33.010-3,5.510-33.010-3,0.999,2,6
22,,Rosemary,,5.410-33.310-3,5.410-33.310-3,0.998,2,7
23,,Multifloral,,5.3 10-34.0 10-3,5.3 10-34.0 10-3,0.997,3,8
24,,Orange blossom,,5.610-33.710-3,5.610-33.710-3,0.999,2,6
25,,Heather,,5.510-32.510-3,5.510-32.510-3,0.996,2,7
26,GBC,Standard,L0Q-250,3.6  10-3 2.3 10-4,3.6  10-3 2.3 10-4,0.997,2,7
27,,Rosemary,,3.710-32.9 10-4,3.710-32.9 10-4,0.999,2,7
28,,Multifloral,,3.6  10-3 2.4  10-4,3.6  10-3 2.4  10-4,0.998,2,7
29,,Orange blossom,,3.510-31.610,4,0.995,3,8
30,,Heather,,3.5 10-32.0 10-4,3.5 10-32.0 10-4,0.998,3,9
31,NAS,Standard,LOQ-250,8.610-32.410-4,8.610-32.410-4,0.999,2,5
32,,Rosemary,,8.710-33.110-4,8.710-33.110-4,0.996,2,5
33,,Multifloral,,8.6 10-32.0  10-4,8.6 10-32.0  10-4,0.999,2,6
34,,Orange blossom,,8.510-34.210-4,8.510-34.210-4,0.997,2,7
35,,Heather,,8.6  10-3 3.7 10-4,8.6  10-3 3.7 10-4,0.998,2,6
