,0,1,2
0,"A.,Campbell, L.M.,Brizio,P.,AbeteM.C.,Ribeiro Guevara, S.,2019.Interspecific",on the release of arsenic from sediment to groundwater in Bangladesh. Procedi,
1,differences in the bioaccumulation of arsenic of three Patagonian top predator fish:,"Environ. Sci. 4,294-302.","Environ. Sci. 4,294-302."
2,"organ distribution and arsenic speciation. Ecotoxicol. Environ. Saf. 168, 431-442.","Ullah, N.,Khan,M.F.,Jan, S.U.,Mukhtiar,M.,Khan,H.,Rehman,A.,2015. Study of",
3,"hlown, M.A.,Ashraf,M.,Zia-ul-Haq,2005.Effect of shallow groundwater table on",effect of inorganic and organic complexes of arsenic metal on the status of GSH i,
4,"crop water requirements and crop yields.Agric.Water Manage.76,24-35","cells and B.cells of blood.Pak.J.Pharm.Sci.28,457.",
5,"antzi,I.,Mylona,K.,Sofoulaki,K.,Tsapakis,M.,Pergantis,S.A.,2017.Arsenic","Upadhyay,M.K., Shukla,A.,Yadav,P., Srivastava, S., 2019.A review of arsenic in cr",
6,"speciation in fish from Greek coastal areas.J. Environ. Sci. China 56, 300-312.","vegetables, animals and food products.Food Chem.276 (15),608-618.",
7,"mar, M., Ramanathan,A., Rahman,M.M., Naidu, R.,2016. Concentrations of","Veloso,R.W.,Mello,J.W.V.D.,Abrahao,W.A.P.,Glasauer,S.,2019.Seasonal impact",
8,"inorganic arsenic in groundwater, agricultural soils and subsurface sediments from",arsenic mobility and geochemistry in streams surrounding a gold mineralizatioi,
9,"the middle Gangetic plain of Bihar,India.Sci.Total Enviro.573,1103-1114.","area, Paracatu, Brazil. Appl. Geochem.109,104390.",
10,"mar, M., Yadav, A., Ramanathan, A.L., 2020. Arsenic contamination in environment,","Wang,S.,Mulligan,C.N.,2006.Occurrence of arsenic contamination in Canada:sou",
11,"ecotoxicological and health effects, and bioremediation strategies for its","behavior and distribution.Sci.Total Environ.366,701-721.",
12,detoxification.Biorem.Ind.Waste Environ.Saf.245-264.,"Wang,P.,Zhao,G., Tian,J., Su, X.,2010.High-performance liquid chromatograph",
13,"mari,B.,Kumar,V., Sinha,A.K.,Ahsan, J., Ghosh,A.K.,Wang,H.,DeBoeck,G.,2017",inductively coupled plasma mass spectrometry based method for the determina,
14,"Toxicology of arsenic in fish and aquatic systems.Environ. Chem. Lett. 15, 43-64.",of organic arsenic feed additives and speciation of anionic arsenics in animal f,
15,"Y.,Ye,F.,Wang,A.,Wang, D.,Yang,B.,Zheng,Q.,Sun,G.,Gao,X.,2016.Chronic","J.Agric.Food Chem.58,5263-5270.","J.Agric.Food Chem.58,5263-5270."
16,arsenic poisoning probably caused by arsenic-based pesticides: findings from an,"Wang,Q., Liu, J.,Zhang, S., LianY., Ding, H.,Du,X.,Li, Z.,De Silva, S.S.,2016",
17,"investigation study of a household. Int. J.Environ.Res.Public Health 13, 133.",Sustainable farming practices of the Chinese mitten crab (Eriocheir sinensis) aro,
18,"J., Sun,C.,Zheng, L., Jiang,F.,Wang,S., Zhuang,Z., Wang,X.,2017.Determination","Hongze Lake,lower Yangtze River Basin,China. Ambio 45,361-373.",
19,of trace metals and analysis of arsenic species in tropical marine fishes from Spratly,"Wang,C., Liu, H., Zhang, Y.,Zou, C., Anthony, E.J., 2018. Review of arsenic behav",
20,"islands.Mar.Pollut.Bull.122,464-469.","during coal combustion: volatilization, transformation,emission and removal",
21,"dberg,A.,Rahman,M.,Persson, L.,Vahter, M.,2008.The risk of arsenic induced skin","technologies.Prog.Energy Combust.Sci.68,1-28.",
22,lesions in Bangladeshi men and women is affected by arsenic metabolism and the age,"Williams, P.N., Islam, M.R.,Adomako, E.E., Raab, A., Hossain, S.A., Zhu,Y.G.,",
23,"at first exposure.Toxicol. Appl. Pharmacol. 230, 9-16.","Feldmann, J., Meharg, A.A., 2006. Increase in rice grain aesenic for regions of",
24,"kowska, D., Strugala,A., Wieronska,F., Bacior, M.,2019.Assessment of the content",Bangladesh irrigating paddies with elevated As in ground waters. Environ. Sci.,
25,"occurrence,and leachability of arsenic,lead,and thallium in wastes from coal","Technol.40(16),4903-4908.","Technol.40(16),4903-4908."
