,0,1,2,3,4
0,,P-PER1,P-PER 2,P-PER 3,EAAI
1,Raw,2.80 0.20a,2.86  0.19a,3.03  0.34a,146.114.64a
2,Salting,2.51  0.15ab,2.51 0.14b,2.75  0.28ab,131.61 5.03b
3,Frying,2.49  0.34ab,2.45  0.26b,2.35 0.29bc,126.61  9.39b
4,O0_d0,2.46  0.18ab,2.45  0.14b,2.26  0.18c,123.32  9.71b
5,00_d12,2.51  0.17ab,2.56  0.11ab,2.37  0.13bc,122.48  0.96b
6,CO_d0,2.15  0.21b,2.25  0.30bc,2.20  0.38c,107.77  6.82c
7,CO_d12,2.15  0.18b,2.23  0.16bc,2.180.35c,102.46  4.81c
8,sO_do,2.12  0.23b,2.02  0.17c,2.13 0.25c,103.784.77
9,SO_d12,2.20  0.36b,2.06  0.32c,2.16  0.21c,103.64 6.15c
10,HSO dO,2.23  0.38b,2.24  0.32bc,1.980.38,105.4614.33
11,HSO_d12,2.28  0.23b,2.32  0.20bc,1.980.02c,104.99 9.36c
