,0,1,2,3,4,5,6
0,,80,75,72,70,68,65
1,REP - Wine Spirit,,,,,,
2,Alcoholic strength,80.430.04,75.220.08,72.210.07,70.120.05,68.030.04,65.03  0.06
3,pH,4.14  0.04a,4.12  0.03a,4.11  0.04a,4.07  0.03a,4.05 0.02a,4.030.04a
4,Dry Extract,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
5,Total Acidity,302.0  4.3a,"312.0  5.ga,b","318.0  7.ob,c","320.0  6.7b,c","326.0  9.4b,c",331.0 5.6c
6,Volatile Acids,112.0 5.7a,"117.0  4.5a,b","122.0  6.0a,b","122.0  3.4a,b","125.0  8.5a,b",128.0  7.6b
7,Tartaric Acid,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
8,2nd Criadera,,,,,,
9,Alcoholic strength,80.000.02,74.94  0.11,72.07 0.04,69.99  0.06,67.98  0.04,65.100.03
10,pH,4.07  0.02a,4.04  0.02b,4.02  0.02c,3.98  0.01d,3.94  0.02e,3.93  0.02e
11,Dry Extract,0.59  0.04a,0.65  0.05a,0.72  0.03b,0.81  0.04c,0.88 0.06d,0.98  0.07e
12,Total Acidity,375.8  9.8a,393.0  9.5b,408.5 7.8c,422.5  7.6d,432.0  8.2d,452.7  9.9e
13,Volatile Acids,152.7  6.6a,"160.0  8.7a,b","166.7  7.2b,c","172.8  6.5c,d",179.3  4.2d,187.0  5.4e
14,Tartaric Acid,39.7 4.2a,48.2  4.3b,55.3  3.6c,"60.3  5.6c,d",65.3  5.0d,72.3  5.6e
15,1st Criadera,,,,,,
16,Alcoholic strength,79.410.03,74.540.09,71.880.05,69.810.04,67.910.05,65.190.05
17,pH,3.98  0.02a,3.94  0.02b,3.910.02c,3.87  0.02d,3.87  0.02d,3.82  0.02e
18,Dry Extract,1.22  0.04a,1.41  0.05b,1.53  0.07c,1.64  0.06d,1.74  0.06e,1.88 0.06f
19,Total Acidity,465.3  8.4a,497.8  8.4b,532.3 5.8,563.2  12.5d,590.7  8.0e,624.8  8.0 f
20,Volatile Acids,194.5  7.4a,210.5  6.2b,227.0  3.9c,236.8  4.3d,245.3  5.0e,255.2  9.5 f
21,Tartaric Acid,83.2  5.2a,107.0 5.0b,121.35.2,131.2  8.1d,146.0  7.4e,162.5  9.3 f
22,Solera,,,,,,
23,Alcoholic strength,78.560.06,73.990.08,71.62  0.07,69.550.05,67.82  0.05,65.32  0.04
24,pH,3.87  0.02a,3.84  0.02b,3.80  0.02c,3.74  0.02d,3.76  0.02e,3.71 0.02f
25,Dry Extract,1.99 0.06a,2.22  0.05b,2.39  0.10c,2.58  0.08d,2.72  0.12e,2.95  0.06 f
26,Total Acidity,559.710.8a,610.2  11.6b,650.2  10.3c,697.7  14.5d,730.57.6e,787.3  7.1 f
27,Volatile Acids,251.2  8.2a,277.0  10.2b,298.7  8.2c,312.2  5.9d,327.5  4.6e,339.0  5.7 f
28,Tartaric Acid,144.0  6.4a,176.3  5.9b,198.2  6.6c,223.7  9.8d,245.2  11.7e,280.2  11.3 f
