,0,1,2,3,4,5,6,7
0,,Gallic,"Caffeic Caffeoyltartaric p-Coumaric p-Coumariltartaric2,5 di-S-",,,,,
1,,,Glutationil-,,,,,Glutationil-
2,,,caftaric,,,,,caftaric
3,Puglia wines,,,,,,,
4,Montepulciano/Troia 2000,45.0,,7.6,17.4,0.9,8.7,5.0
5,Montepulciano 1999,57.0,,5.5,18.5,3.6,5.3,9.2
6,Montepulciano/Troia 1998,66.5,,17.9,4.9,11.8,1.3,2.2
7,Troia 1998,26.3,,5.7,20.7,7.6,9.6,4.3
8,Primitivo/Tarantino 1999,70.0,,5.9,22.7,5.3,8.8,6.4
9,Montepulciano 1998,13.6,,7.2,10.9,10.3,6.2,3.2
10,Molise wines,,,,,,,
11,Montepulciano 2000,62.4,,14.7,29.3,3.7,8.6,8.4
12,Montepulciano/Aglianico 1999,90.5,,4.9,24.6,7.9,6.5,7.1
13,Montepulciano/Aglianico 1998,58.3,,4.0,21.7,9.5,9.1,6.2
14,Aglianico 1997,61.1,,5.1,18.1,4.5,7.9,6.3
15,Wines of different origins,,,,,,,
16,Cabernet-Sauvignon Friuli 1999,26.0,,5.1,15.0,3.3,7.2,2.6
17,Montepulciano 1999,43.2,,6.7,37.7,16.0,8.8,4.6
18,Montepulciano 1999,60.3,,6.1,19.8,11.6,6.6,4.3
19,Aglianico 1998,62.8,,3.8,27.5,6.2,10.9,3.7
20,Cabernet-Sauvignon Chile 1997,46.0,,7.3,12.1,7.7,8.0,3.5
21,Troia 1995,21.3,,2.5,12.9,5.3,5.4,3.1
22,Cabernet-Sauvignon,33.9,,4.9,2.8,9.4,3.0,2.3
23,California 1994,,,,,,,
