,0,1,2,3,4,5,6,7
0,Wheat varieties,Proximate composition,Particle size (mm),,,,,
1,,,<1.18->0.43,<0.43->0.30,<0.30->0.15,<0.15->0.08,<0.08,Average
2,,,(Fraction 1,(Fraction 2),(Fraction 3),(Fraction 4,(Fraction 5),
3,Benazir,Moisture,7.450.08,7.500.07,7.800.05,7.800.05,8.980.07,7.910.06
4,,Ash,2.100.01,1.88  0.07,1.500.05,1.120.02,1.030.09,1.52  0.04
5,,Protein,10.9 0.04,9.99  0.06,8.53  0.08,8.180.02,6.74  0.01,8.87  0.04
6,,Total fat,0.160.05,0.24  0.04,0.21  0.08,0.140.04,0.130.04,0.180.05
7,,Crude fiber,0.26  0.09,0.40  0.04,0.350.01,0.050.01,0.030.003,0.20  0.03
8,,Carbohydrate,79.7  2.25,80.11.09,81.6  2.08,82.71.03,84.3 1.09,81.91.51
9,,Energy,1518.8  2.07b,1518.8  2.31,1522.9  1.67,1522.9  2.25,1527.21.89,1518.8  2.04
10,TJ-83,Moisture,7.610.01,7.71  0.03,7.91 0.01,7.90  0.04,8.12  0.02,7.85  0.02
11,,Ash,2.410.02,2.22  0.01,2.10  0.05,1.62 0.08,1.190.03,1.90  0.03
12,,Protein,11.80.07,11.20.18,10.00.16,9.83  0.05,9.38  0.07,10.40.10
13,,Total fat,0.120.05,0.27  0.08,0.25 0.01,0.210.09,0.180.05,0.21  0.06
14,,Crude fiber,0.280.06,0.59  0.03,0.550.01,0.130.02,0.070.002,0.32  0.04
15,,Carbohydrate,78.42.08,77.52.09,79.51.04,80.21.07,81.12.08,79.31.67
16,,Energy,1506.21.87,1506.2  2.33,1510.41.72,1514.61.90,1518.82.78,1510.42.12
17,Imdad,Moisture,7.130.05,7.62  0.07,7.710.01,7.800.02,8.420.01,7.73  0.03
18,,Ash,2.77  0.09,2.57  0.01,2.29  0.03,1.910.07,1.640.05,2.23  0.05
19,,Protein,11.40.06,11.00.02,10.60.07,10.60.16,9.790.09,10.6  0.08
20,,Total fat,0.250.05,0.53  0.09,0.480.03,0.310.01,0.13  0.02,0.34  0.04
21,,Crude fiber,0.26  0.03,0.59  0.09,0.530.05,0.080.01,0.040.001,0.30  0.03
22,,Carbohydrate,78.42.11,77.4  1.18,78.41.09,79.32.04,79.9  2.06,78.7  1.69
23,,Energy,1502.01.74,1506.2  1.53,1510.41.31,1510.4  1.68,1518.83.89,1506.2  2.03
