,0,1,2,3,4
0,Phenolic acid,Germination,Phenolic acid content (g GAE/g DW),Phenolic acid content (g GAE/g DW),Phenolic acid content (g GAE/g DW)
1,,time (d),Free,Bound,Total
2,Gallic acid,0,44.0,ND,44.0
3,,,21.1ab,, 21.1ab
4,,,26.8,ND,26.8
5,,2,81.5,ND,81.5
6,,, 71.3a,, 71.3a
7,,3,94.1,ND,94.1
8,,,15.4ab,,15.4ab
9,,4,69.1,0.64,69.8
10,,,21.4ab, 0.15a, 21.5ab
11,Protocatechuic acid,0,33.4,ND,33.4
12,,, 2.53b,, 2.53b
13,,1,44.2,ND,44.2
14,,2,111,ND,111
15,,, 7.24ab,,7.24ab
16,,3,187,ND,187
17,,, 59.4a,, 59.4a
18,,4,137,ND,137
19,,, 37.7a,, 37.7a
20,p-Hydroxybenzoic,0,13.0,2.02,15.1
21,acid,, 8.96a,0.21b, 9.17a
22,,1,11.8,1.13,13.0
23,,, 0.98a, 0.25c, 1.24a
24,,2,5.00,1.07,6.07
25,,3,21.1,2.06,23.1
26,,, 1.26a, 0.35b, 1.60a
27,,4,25.0,3.67,28.7
28,,0,11.5a, 0.19a,11.7a
29,Vanillic acid,0,ND,4.42,4.42
30,,,ND, 0.54e, 0.54e
31,,1,ND,13.0,13.0
32,,,,0.19d, 0.19d
33,,2,ND,22.5,22.5
34,,3,ND,28.7,28.7
35,,,,0.11b,0.11b
36,,4,ND,46.9,46.9
37,,,ND, 0.08a, 0.08a
38,Syringic acid,0,ND,19.5,19.5
39,,,ND, 1.40d, 1.40d
40,,1,ND,79.8,79.8
41,,,, 1.04c, 1.04c
42,,2,1.61,128,130
43,,3,1.76,120,122
44,,, 0.26a,14.7b, 15.ob
45,,4,ND,197,197
46,,,, 0.09a, 0.09a
47,p-Coumaric acid,0,5.10,7.62,12.7
48,,, 0.00b, 1.02d, 1.02d
49,,1,5.76,11.9,17.7
50,,, 0.52b, 0.08d, 0.60d
51,,2,11.2,36.2,47.3
52,,, 0.00b, 7.46c, 7.46c
53,,3,16.6,73.4,90.0
54,,, 8.75b, 9.54b, 18.3b
55,,4,252,137,389
56,,,ND, 1.14a, 7.35a
57,Ferulic acid,0,ND,5.23,5.23
58,,,ND, 0.61c, 0.61b
59,,1,ND,10.0,10.0
60,,,,0.18b, 0.18b
61,,2,ND,10.9,10.9
62,,3,0.870,11.2,12.1
63,,, 0.25b, 1.72b, 1.97b
64,,4,25.9,16.5,42.4
65,,0, 19.1a, 0.39a, 19.5a
66,Sinapic acid,0,ND,2.53,2.53
67,,,, 0.42c, 0.42c
68,,1,ND,,
