,0,1,2,3,4
0,,Cencibeln=12,Cabernet Sauvignon (n=12),Merlotn=13,Shiraz (n = 7
1,Protocatechic acid,1.5a0.51,2.4b1.15,1.7a.b+0.63,2.4b1.75
2,cis-Caftaric,0.250.081,0.440.241,0.460.174,0.170.053
3,trans-Caftaric,5.7a2.51,9.5b3.71,7.0a.b3.77,4.9a1.04
4,cis-Coutaric,2.7c1.07,2.0b0.54,0.94a+0.523,1.5a.b0.48
5,trans-Coutaric,10c4.1,5.8b1.77,3.2a1.94,6.1b1.69
6,Catechin,229.6,177.7,25 17.9,8.53.94
7,Epicatechin,8.43.78,6.23.71,1310.2,6.9+4.8
8,Procyanidin B3,3911.1,279.3,3516.5,164.3
9,Procyanidin B1,22b9.4,12a.b6.8,21b13.9,8.4a3.76
10,Procyanidin B2,1.5a.b0.67,0.99a0.641,2.2b1.46,0.75a0.214
11,Myricetin glucuronide,10b2.7,10b3.2,5.8a2.53,7.3a3.01
12,Myricetin glucoside,26b11.4,22b5.2,13a5.7,21b+9.2
13,Quercetin glucuronide,29a19.1,59b31.8,43a.b18.9,35a8.0
14,Quercetin glucoside,32b+17.3,48a.b20.4,31a13.5,55b14.2
15,Quercetin glucosylxyloside,12a4.0,12a3.1,9.0a3.45,18b+8.6
16,Kaempferol glucoside,148.9,135.4,8.02.93,138.3
17,Isorhamnetin glucoside,110.4,285.9,175.7,48 22.1
18,Total hydroxycinnamates,194.9,184.2,124.3,132.0
19,Total monomers flavan-3-ol,3010.4,238.6,3820.6,156.2
20,Total dimers flavan-3-ol,6314.6,4011.6,58 21.6,255.7
21,Total flavan-3-ols,92.83  17.86,63.0314.38,96.28 29.85,40.778.42
22,Total flavonols,13030,19039,13025,20031
