,0,1,2,3
0,Analytical,Analytical,After presented analytical,Before presented analytical
1,characteristics,characteristics,method,method
2,Regression equation,Regression equation,A=75110-3[5,A=44210-4[5-
3,,,HMF]-(14 3 10-4,HMF]+12110-4
4,Linear range (g L-1),Linear range (g L-1),3-600,250-1000
5,R2,,0.9991,0.9984
6,LOD (g L-1),LOD (g L-1),1.0,75.8
7,LOQ (g L-1),LOQ (g L-1),3.0,1000
8,"RSD (N =3,75 g L-1","RSD (N =3,75 g L-1",1.8,
9,,of 5-HMF),,
10,Extraction recovery,Extraction recovery,962,
11,EF,,175,
