,0,1,2,3,4,5
0,,,,After the process;,After the process;,
1,,Before the,,,,
2,,process;,Measured level,Measured level,,
3,,theoretical,,mg/100 g),,
4,,level (mg/,,,,
5,Product,100 g)a,Mean,,SD,Percentage
6,Whole wheat biscuits with raisins,473,465,154b,154b,98
7,"Whole meal biscuit,wheat and rye",500,414,18 (6),18 (6),83
8,Toasting bread,105,63,,9(8),60
9,Whole wheat bread,560,403,19 (8),19 (8),72
10,French toasts,115,16,11(8),11(8),14
11,Whole wheat french toasts,592,415,23 (8),23 (8),70
12,Crispbread,121,91,11(8),11(8),75
13,Bran crispbread (43% of bran),1342,1165,75(8),75(8),87
14,Wheat cracker,140,98,,4 (6),70
15,Whole wheat cracker,634,588,19(6),19(6),93
