,0,1,2,3,4,5,6,7,8,9,10,11
0,Variety,CAT,EC,PCA,DPn,XPLa,PLZ,POPia,TotalFib,CQA,pCoQAc,Total
1,Baujade,16,80,792,3.1,12,43,25,42,275,13,1298
2,Freiberg,18,48,660,3.5,5,19,15,28,128,17,936
3,Freiberg,10,65,517,3.5,5,19,11,37,49,8,721
4,Golden Delicious,t,35,505,3.7,4,25,16,20,96,8,1262
5,Granny Smith,34,95,1029,3.4,4,11,19,14,55,1,1262
6,Greensleeves,t,11,108,3.3,3,17,17,20,46,t,228
7,Jolyne,9,53,772,3.9,8,25,26,20,83,38,1035
8,New Gold,t,16,262,2.4,8,23,13,28,72,10,270
9,Newton Pippin,11,47,262,2.4,2,27,20,17,152,5,988
10,Sinta,11,87,756,3.3,2,22,17,40,698,4,988
11,TMR 7 A 82,t,68,1103,3.4,61,20,30,32,698,9,2020
12,3535,39,69,1757,3.8,31,46,28,9,659,42,2690
13,Pooled SD,2.2,2.2,13.7,0.7,0.4,0.4,0.7,2.1,3.5,0.3,13.3
14,Mean,12,56,697,3.3,12,25,21,26,197,13,1058
15,%,1,5,66,,1,2,2,2,19,1,100
16,SDM,13.0,26.4,465.4,0.5,17.5,10.1,7.7,10.4,234.1,13,708.4
