,0,1,2,3,4,5,6,7,8,9
0,,,,,Concentration (g/L),,,,,
1,NO.,,Compounds,RI(HP-5MS),,,,,,
2,1,,(E-2-Hexenal,852,12729b,77.42.5bc,14124b,28152a,42.37.1c,
3,2,,6-Methyl-5-heptene-2-one,988,,3.330.02c,3.310.63c,5.770.79a,4.850.07b,
4,3,,Benzeneacetaldehyde,1044,32.66.4c,45.10.9c,28156b,708179a,38020b,
5,4,,E)-Linalool oxide furanoid,1089,3157a,2296b,37556a,655135b,29527bc,
6,5,,Linalool,1100,34946ab,23312c,37556a,675133c,29527bc,
7,,,Phenylethyl alcohol,1114,27557cd,25512d,50369bc,887191a,57660b,
8,7,,"(Z)-3,7-Dimethyl-2,6-octadienal",1243,4.541.02b,2.370.06b,3.710.36b,8.441.37a,2.290.13b,FD
9,8,,Geraniol,1262,42788b,25318b,60499b,1.21*103248a,52164b,FD
10,9,,1-Methylnaphthalene,1311,,,,,0.540.11,
11,10,,Geranic acid,1373,66.713.6b,,10725b,1.340.16a,11025b,
12,11,,Biphenyl,1380,1.520.30b,0.360.06c,0.660.07c,1.340.16a,0.9410.152bc,
13,12,,trans-Geranylacetone,1454,2.370.28b,3.010.27b,3.960.80a,,3.960.17a,
14,13,,Jasmine lactone,1498,26.45.5b,22.60.2b,8.951.41b,30.22.7a,27.32.1b,
15,14,,(Z)-Methyl epi-jasmonate,1683,4.170.70b,3.100.29b,1.850.34b,3.450.91a,1.700.11b,
16,,,(E)-2-Hexenal,852,35.812.0c,37.62.6c,2396b,43172a,93.513.2c,
17,,2,Heptanal,901,,,,,4.240.50,
18,3,,1-Octen-3-ol,1044,2.560.56cd,1.490.16d,3.700.11bc,1.08*103226a,5.170.79b,
19,4,,Benzeneacetaldehyde,1044,6.171.06d,66.62.5d,42011c,1.08*103226a,63538b,
20,5,,-Caprolactone,1055,,15.40.9c,24.42.0a,19.83.1b,17.41.1bc,
21,5,,(E-Linalool oxide (furanoid,1089,18547a,86.05.0c,1753b,24746a,13015c,
22,,,Linalool,1100,12730bc,86.05.0c,1753b,24746a,13015c,
23,,,Phenylethyl alcohol,1178,24.38.5c,37723c,95512b,1.33*103276a,87289b,
24,9,,(Z)-Linalool oxide (pyranoid),1178,24.38.5c,35.33.0c,87.22.8b,16833a,1164b,
25,10,,"(Z)-3,7-Dimethyl-2,6-octadienal",1243,3.140.65c,28460c,7.690.17b,28.75.0a,9.050.89b,
26,11,,Geraniol,1262,676154d,28460c,1.01*10327bc,2.52*103451a,1.43*103130b,HD
27,12,,"(E)-3,7-Dimethyl-2,6-octadienal",1273,24.72.8b,5.170.23c,23.10.3b,87.915.7a,26.22.8b,HD
28,13,,-Octalactone,1287,,,,19.93.4b,54.35.9a,
29,14,,p-Vinylguaiacol,1316,,,,,3.870.73,
30,15,,Biphenyl,1380,0.5950.125c,0.5470.058c,0.6200.126c,3.300.77a,2.250.30b,
31,16,,cis-Jasmone,1402,14.34.5c,17.01.7c,25.91.0b,14928a,22.52.2bc,
32,17,,Coumarin,1441,14.34.5c,12.21.5c,25.41.8c,14928a,11514b,
33,18,,trans-Geranylacetone,1454,1.730.26b,,,,5.790.26a,
34,19,,(E)--Ionone,1489,0.6220.223c,0.6860.081c,2.430.05c,12.32.4a,9.861.23b,
35,20,,Jasmine lactone,1498,34.05.2c,58935b,80375a,743159a,56875b,
36,21,,Z-Methyl epi-jasmonate,1683,4.011.04c,35.41.6b,61.23.5a,65.514.8a,31.25.3b,
