,0,1,2,3,4,5,6
0,,Continental(n=112),,Coastal (n=140,,Croatian=252,National
1,,Autumn/Winter,Spring/Summer,Autumn/Winter,Spring/Summer,Average,Recommendationsc
2,Energy(kJ),13658.9  1967.4b,13866.1  1871.1b,12022.2  938.5b,12176.2  1017.2b,12931.4  966.6,10180
3,Energy (kcal),3263470,3312.5  447,2872224.2,2908.8243,3089.2231,2433
4,Fats (g),131.1  7.9b,134.1  7.6b,116.3  10.2b,116.610.5b,124.5  9.4,70.3F91.8 Md
5,Fats (%),36,36.4,36.4,36.1,"36,3",25-30
6,Carbohydrates (g),422.1  92.3,439.9  78.5,370.3  47.8,376.6 47.0,402.2  34.1,>263.8F>344.4M
7,Carbohydrates (%),48.5,49.8,48.4,48.6,48.8,>50
8,Proteins(g),123.8  17.3b,123.8  14.8b,111.4  8.0b,110.46.2b,117.37.5,"52.8-79.1F,68.9-103.3M"
9,Proteins (%),15.2,14.9,15.5,15.2,15.2,10-15
10,Total fibreg,21.9  4.7,23.83.4,21.70.8,21.62.9,22.2  1.0,">21.1 F,>27.6 M"
11,SFAg,38.83.8b,40.5  5.3b,34.14.1b,35.5 5.7b,37.2  2.9,23.4F30.6M
12,SFA %,10.7,11,10.7,11,10.8,10
13,MUFAg,40.2  2.5b,41.11.5b,33.8  5.6b,34.35.3b,37.4  3.8,n.d.
14,MUFA %),10.7,11.2,10.6,10.6,10.9,n.d.
15,PUFA(g),38.1  8.3,39.48.4,36.4  6.4a,35.16.0a,37.3  1.9,n.d.
16,PUFA (%),10.5,10.7,11.4,10.9,10.9,n.d.
17,TFA(g,2.1  0.8,1.8  0.5,1.70.6,1.70.4,1.8 0.2,n.d.
18,Cholesterol (mg),344.734.1,349.426.6,322.738.1,305.143.2,325.820.6,n.d.
19,Na (mg),5006.11150.1b,5013.9  943.7b,3903.2  579.6b,3866.9  765.4b,4447.5  649.6,1600
20,K(mg),3123.2  314.1b,3272.6  152.7b,3617.6 270.8b,3646.5  40.5b,3415.0  258.3,4700
21,Camg,1270.2  314.4,1335.0  321.4,1174.3 197.7,1170.7  242.0,1237.679.7,1200
22,Mg(mg),297.5  48.8,311.2  40.8,310.724.1,309.017.6,307.16.5,342.5
23,P(mg),1651.6226.1,1675.5171.2,1618.8  148.8,1619.596.3,1641.327.4,1250
24,Fe(mg),17.3  2.5,17.6  2.4,15.8  0.6,15.60.7,16.6  1.0,13.5
25,Cu(mg,1.60.3,1.60.3,1.5 0.2,1.70.1,1.60.1,1.0-1.5
26,Znmg),12.3  1.3,12.5  1.3,12.6  0.7,12.70.6,12.5  0.2,8.38
27,Mn(mg,3.7  0.9,3.70.9,8.9  0.3,9.9  0.4,6.6 3.3,2.0-5.0
28,Se(g),55.07.2b,50.1  5.4b,62.7  10.4b,59.4  9.0b,56.8  5.4,27.5-65
29,I(g),136.1  31.5,144.623.9,148.0  18.6a,157.511.4a,146.6  8.9,175
30,Carotene(mg),2.8 0.7b,3.3  1.2b,"5.6  2.3a,b",5.0  0.9a.b,4.1  1.5,n.d.
31,Retinol (mg),0.9 0.4,0.90.5,1.3  0.4,1.4  0.3,1.2  0.3,1.03
32,Vit.Dg),3.1  1.2,3.1  1.0,2.0  1.3,3.3  1.2,2.9  0.6,5
33,Vit.E (mg),22.8  6.7,23.1  5.7,24.1  5.7,24.1  4.5,23.6  5.8,13.25
34,Bmg,5.0  4.0,5.0  4.1,2.7  4.0,2.4  4.2,3.8  1.4,1.2
35,Bmg,1.7 0.1,1.9  0.1,1.8  0.2,1.9  0.2,1.8  0.1,1.4
36,Bmg,25.3  2.9,24.7  2.6,23.4  1.8,22.6  1.8,24.0  1.3,15.75
37,Bmg,2.2  0.3,2.3  0.1,2.6  0.3,2.4  0.2,2.4  0.2,1.4
38,B12g,6.3  0.9,7.1  0.4,6.6  0.8,8.7  0.5,7.2  1.1,3
39,Folate(g),396.1  57.5,404.7  62.1,372.6  46.9,372.0  21.7,386.3  16.6,400
40,Pant.acid (mg,5.0  0.2a,5.5  0.4a,5.70.3,5.9  0.4,5.5 0.4,6
41,Biotin (g),22.2  2.7,24.7  1.1,24.3  2.7,23.6  2.0,23.7  1.1,27.5-47.5
42,Vit.C(mg),65.6  14.9b,70.5  9.2b,"97.711.6a,b",104.05.5a.b,84.4  19.2,100
43,Vit.K (g),127.6  67.9b,150.1  76.2b,280.3  96.7b,296.1 33.6b,213.587.0,57.5
44,Beta-carotene (g),1519.7579.7b,1354.1  845.3b,2751.5  913.7a.b,2641.1  1027.7a.b,2066.6 731.6,n.d.
45,No. of servings,,,,,,
46,Cereals,22.3 5.1b,21.8 4.6b,16.4 2.4b,16.62.9b,18.84.4,12e
47,Vegetable,3.2 0.3b,2.70.4b,4.20.5b,4.40.6b,3.70.8,6e
48,Fruit,0.70.6b,0.70.6b,1.4  0.7b,1.40.4b,1.10.6,4e
49,Meat,9.7 0.4,9.6 0.7,9.2  1.0,9.0  0.3,9.3  0.7,6e
50,Milk,0.80.1,0.90.3,1.2  0.3,1.1 0.4,1.00.3,3e
51,Fat,13.8  2.5b,14.0  2.4b,12.62.1b,12.8  1.8b,13.2  2.1,ge
