,0,1,2,3,4,5,6,7,8,9
0,Compound,Calibration,Linearitya,LODb,Addedc,Precision,Accuracy,Added,Precision,Accuracy
1,,range(g),,(ng),(ng),"(RSD,%)","(RE, %)",(g),"(RSD, %)","(RE,%)"
2,8-Tocopherol,0.055.00,0.9998,0.02,2.5,2.92,3.56,0.5,3.21,3.74
3,Hexacosanol,0.035.00,0.9990,0.01,2.5,1.89,3.32,0.5,7.01,1.60
4,-Tocopherol,0.035.00,0.9990,0.01,2.5,1.69,1.07,0.5,6.28,0.12
5,-Tocopherol,0.035.00,0.9970,0.01,2.5,3.54,1.07,0.5,2.66,10.8
6,-Tocotrienol,0.035.00,0.9970,0.02,5.0,2.09,1.78,1.0,6.87,1.66
7,-Tocotrienol,0.035.00,0.9984,0.01,5.0,2.11,0.36,1.0,8.09,1.22
8,-Tocotrienol,0.035.00,0.9993,0.01,5.0,1.05,0.60,1.0,6.14,1.22
9,Octacosanol,0.055.00,0.9999,0.01,2.5,4.22,2.73,0.5,4.70,2.20
10,-Tocopherol,0.035.00,0.9996,0.01,2.5,0.20,0.95,0.5,0.99,4.81
11,Cholesterol,0.035.00,0.9996,0.01,5.0,2.06,2.53,0.5,2.64,5.35
12,-Tocotrienol,0.035.00,0.9986,0.01,5.0,1.96,0.39,1.0,4.72,4.80
13,Campesterol,0.035.00,0.9958,0.01,5.0,5.88,7.13,1.0,6.54,7.00
14,Stigmasterol,0.1010.0,0.9997,0.05,10.0,1.02,1.46,5.0,1.82,0.80
15,-Sitosterol,0.1010.0,0.9997,0.05,10.0,0.10,1.00,5.0,0.23,0.87
