,0,1,2,3,4,5,6
0,,Chardonnay,Sauvignon,Moscatel,Gewurztraminer,Riesling,Viogner
1,,n=10,blanc (n =6),n=4,n=2,n=2,n=2
2,Protocatechic acid,4.81.64,4.41.10,3.62.23,6.01.37,Traces,Traces
3,Procyanidin B3,5216.4,5214.2,3912.7,562.3,43 5.9,5112.1
4,Procyanidin B1,380a.b75,250a83,330a.b93,460b31,620c176,200a42
5,Procyanidin B4,7120.5,5427,4013.6,707.7,9522.7,53 10.4
6,Procyanidin B2,33b5.8,19a3.0,15a5.1,22a0.8,33b3.9,19a0.9
7,Catechin,390166,200 148,350135,5006,400 196,1205
8,Epicatechin,310122,13068,12072,1501,16076,1105
9,Epicatechin gallate,3925.0,2715.6,6743.4,6624.2,4230.5,134.9
10,Total mon. flavan-3-ol,730207,350164,530159,72025,600212,2409
11,Total dimers flavan-3-ol,54080,37088,42095,61032,790178,33045
12,Total flavan-3-ols,1270223,730186,950185,134040,1390278,56046
13,No. of seeds/berry,1.70.20,1.50.13,2.01.00,2.000.08,1.80.09,1.90.28
14,Weight (g)/berry,0.80.13,1.00.19,1.0 0.36,1.00.16,0.80.16,0.90.28
