,0,1,2,3,4,5,6,7,8
0,Peak,Ions m|z,RT,Adduct,Formula,Error,MS2-MS4 data,MS2-MS4 data,Putative identificatio
1,No.,,,,,(ppm),,,
2,,601.5189,21.17,[M+H-HO]C3gH6gO4,[M+H-HO]C3gH6gO4,0.228,"MS2[601.5583.614,545.4100,527.571,509.531,339.528,319.4",,
3,,,,,,,"(29),265.3(26),263.4(25),247.3(13),245.4(19)",,
4,23,551.5030,21.90[M+H-HO],21.90[M+H-HO],C35H67O4,0.702,"MS2[551.5]313.2(4,297.3(3,295.4(5),257.4(3.239.1100),221.1(12)",,DG16:0/16:0
5,24,595.5290,22.49[M+H],22.49[M+H],C37H70O5,1.010,"MS2[595.5]577.6(100),339.4(100,313.4100),283.312,265.425,257.4DG160/181",,"MS2[595.5]577.6(100),339.4(100,313.4100),283.312,265.425,257.4DG160/181"
6,,,,,,,"17,247.311,239.214","17,247.311,239.214",
7,,577.518322.49 [M+H-HO]*C37H6gO4,,577.518322.49 [M+H-HO]*C37H6gO4,577.518322.49 [M+H-HO]*C37H6gO4,1.276,"MS2[577.5]:503.5(8),321.4(8),313.3(28),303.4(4),265.4(100),247.4(39)",,
8,,,,,,,"239.2(27), 221.2(4)","239.2(27), 221.2(4)",
9,25,621.544923.10[M+H],621.544923.10[M+H],621.544923.10[M+H],C3gH72O5,0.566,"MS2[621.5]:603.7(100,547.512,529.539,511.6(8,339.374,321.2(4,DG181/18:1",,"MS2[621.5]:603.7(100,547.512,529.539,511.6(8,339.374,321.2(4,DG181/18:1"
10,,,,,,,"265.4(22),247.3(10)","265.4(22),247.3(10)",
11,,603.534423.10[M+H-H0]*,,603.534423.10[M+H-H0]*,C3gH7O4,0.476,"MS2[603.5529.619),511.66,339.324,321.412),265.3100,247.331)",,
12,,,,,,,MS3[603.5-265.3]:247.4(100,MS3[603.5-265.3]:247.4(100,
13,26,621.5449,23.47,[M+H],C3gH72O5,0.566,,NA,DG18:0/18:2
14,,603.5344,23.47,[M+H-HO],C3gH71O4,0.476,"MS2[603.5]529.6(15),341.4(100),319.3(59),263.4(43),245.2(25)",,
