,0,1,2,3,4,5,6,7
0,Legume seeds,Energya(kJ/100 g),Moisture (%),% Dry weight basis,,,,
1,,,,Proteinb,Lipid,Ash,Dietary fiber,Digestible carbohydrate
2,Albizia lebbeck,1240,8.90.1,42.92.8,4.3  0.1,3.50.1,28.6  0.8,20.7
3,Caesalpinia bracteosa,1159,15.9  0.5,29.3  1.5,10.90.2,3.70.1,40.9  0.7,15.2
4,Caesalpinia ferrea,1000,10.3  0.6,42.7  1.6,1.8  0.2,5.6  0.2,37.70.9,12.2
5,Dimorphandra gardneriana,972,10.70.1,32.3  1.2,2.7  0.0,2.0 0.1,44.0  3.3,19.0
6,Dioclea megacarpa,1618,12.8 0.5,44.8  1.9,2.50.0,2.50.0,5.3  0.0,44.9
7,Enterolobium contortisiliquum,1291,10.30.5,50.0  3.4,3.4  0.0,3.5  0.4,24.6  0.3,18.5
8,Erythrina velutina,1299,10.3  1.0,39.0  3.6,12.40.1,5.0  0.2,33.2  1.4,10.4
9,Hymenaea courbaril,1804,11.40.2,10.90.4,8.00.4,2.5  0.4,0.80.0,77.8
10,Lonchocarpus sericeus,1709,6.7  0.6,35.7  1.6,29.6  0.1,3.5  0.1,30.8  0.3,0.4
11,Parkia platycephala,1048,10.00.1,32.2  1.9,13.4  0.7,1.8  0.1,52.3 1.0,0.3
12,Piptadenia moniliformis,1390,11.41.1,44.7  2.0,7.2 0.1,3.2 0.1,23.5  0.2,21.4
13,Pterogyne nitens,1275,8.2  0.1,28.3  1.6,11.80.3,5.0  0.0,33.9  0.8,21.0
14,Senna obtusifolia,905,11.50.1,15.8  1.8,6.3  0.2,6.8  0.1,47.4  0.6,23.7
15,Senna rugosa,1048,8.20.1,22.3  1.3,0.70.0,1.90.0,37.3  0.4,37.8
16,dRDI,8368 (kJday-1),,50(gday-1),65(gday-1,-,25 (gday-1,300 (gday-1)
