,0,1,2,3,4,5,6
0,Diet/Sample,Weight gain/,Protein intake,Protein,Net protein,Apparent,True
1,,loss (g),(g),efficiency,ratio,digestibility,digestibility
2,,,,ratio,,(%),(%)
3,Casein,28.16a1.20,11.40a+1.00,2.47a+0.02,4.50a+0.04,86.5a+1.1,94.6a1.4
4,(control),,,,,,
5,IT81D-699,,,,,,
6,Raw,4.48d0.07,5.46c0.04,0.82d0.02,0.85c0.05,51.4c1.0,59.2c0.7
7,Boiled,23.38a0.08,10.12a+0.09,2.31a0.04,4.02a+0.01,83.2a1.4,91.8a+1.5
8,Steamed,12.48b+0.12,8.00b+0.11,1.56b+0.07,1.83b0.04,65.4b0.8,70.0b1.1
9,IT82E-18,,,,,,
10,Raw,2.91d+0.06,6.20c+0.10,0.47d+0.03,0.07d+0.02,42.1d+0.6,47.2d+0.9
11,Boiled,11.47b0.14,8.02b0.07,1.43b+0.05,1.79b+0.08,66.8b1.5,72.8b1.0
12,Steamed,5.20c0.03,5.66c0.04,0.92c0.06,0.82c0.05,53.6c0.6,60.2c0.5
13,IT84S-2246-4,,,,,,
14,Raw,-2.87d0.04,6.14c+0.12,0.48d+0.02,0.08d+0.05,44.5d0.7,465d0.4
15,Boiled,11.89b0.12,8.23b0.09,1.44b+0.11,1.81b0.10,68.2b+1.0,70.6b1.6
16,Steamed,5.13c0.06,5.76c0.07,0.89c0.10,0.88c0.08,52.1c+0.7,61.3c0.5
17,TVx 3236,,,,,,
18,Raw,5.02d+0.06,6.40c0.09,0.78d+0.08,0.80c0.03,52.6c0.6,60.3c1.2
19,Boiled,22.30a0.16,9.48a0.16,2.35a+0.06,4.11a+0.07,84.7a+1.3,92.4a+1.5
20,Steamed,11.24b+0.20,7.10b0.13,1.58b+0.12,1.86b0.04,66.2b0.9,72.5b0.8
