,0,1,2,3
0,990(inPortuguese,,"Kumar, S., Imtiyaz, M., Kumar, A., 2007. Effect of differential soil moisture and",
1,"toni, M.M., Mogor, A.F., Pauletti, V., da Silva,V.C.P., Koyama, R., Pefiuela, L.Y.F.,","toni, M.M., Mogor, A.F., Pauletti, V., da Silva,V.C.P., Koyama, R., Pefiuela, L.Y.F.,","Kumar, S., Imtiyaz, M., Kumar, A., 2007. Effect of differential soil moisture and",
2,2012.Agronomic performance of cultivars of organic onion in two harvest,2012.Agronomic performance of cultivars of organic onion in two harvest,nutrient regimes on postharvest attributes of onion (Allium cepa L.).Sci.H,
3,"imes.1desia30,11-18","imes.1desia30,11-18","112,121-129","112,121-129"
4,"oni,M.M.,Mogor,A.F.,Pauletti,V.,Goicoechea,N.,2014.Growth and","oni,M.M.,Mogor,A.F.,Pauletti,V.,Goicoechea,N.,2014.Growth and","Lima, A.A., Alvarenga, M.A.R., Rodrigues, L., Carvalho, J.G., 2011. Concentracao fo",
5,metabolism of onion seedlings as affected by the application of humic,metabolism of onion seedlings as affected by the application of humic,de nutrientes e produtividade de tomateiro cultivado sob diferentes substre,
6,"substances: mycorrhizal inoculation and elevated CO2. Sci. Hort. 180, 227-235","substances: mycorrhizal inoculation and elevated CO2. Sci. Hort. 180, 227-235","e doses de acidos humicos.Horticultura Brasileira 29,63-69(in Portugue",
7,"han, G.E.,RandleW.M.,Purvis,A.C.,Lewis,P.M.,Torrance,R.L.,Curry,D.E.","han, G.E.,RandleW.M.,Purvis,A.C.,Lewis,P.M.,Torrance,R.L.,Curry,D.E.","Moghaddam,A.R.L.,Soleimani,A.,2012.Compensatory effects of humic acid",
8,"Linton, D.0., 2001. Evaluation of growth stimulants on short-day onions.","Linton, D.0., 2001. Evaluation of growth stimulants on short-day onions.",physiological characteristics of pistachio seedlings under salinity stress. A,
9,"HortTechnology 11,38-42.","HortTechnology 11,38-42.","Hortic.940,252-255","Hortic.940,252-255"
10,"iford, M.M., 1976. A rapid and sensitive method for the quantification of","iford, M.M., 1976. A rapid and sensitive method for the quantification of","Mora, V., Bacaicoa, E., Zamarrenio, A.M., Aguirre, E., Garnica, M., Fuentes, M., Gar",
11,microgram quantities of protein utilizing the principle of protein-dye binding.,microgram quantities of protein utilizing the principle of protein-dye binding.,"Mina,J.M.,2010.Action of humic acid on promotion of cucumber shoot gro",
12,"Anal.Biochem.72,248-254","Anal.Biochem.72,248-254",involves nitrate-related changes associated with the root-to-shoot distribu,
