,0,1,2,3,4,5,6
0,Fatty acids,,Abundance(%),,,,
1,,,BT1,BT2,BT3,BT4,BT5
2,C14:0,Myristic acid,1.300.11,1.710.11,1.71 0.22,1.710.10,1.800.13
3,C15:0,Pentadecanoic acid,0.6120.05,0.421  0.051,0.321  0.051,tr,tr
4,C16:0,Palmitic acid,13.80.21,14.20.1,18.50.9,20.0  0.7,25.6  0.5
5,C16:1 n-7,Palmitoleic acid,3.820.11,4.210.12,4.910.12,7.600.13,6.21  0.13
6,C17:0,Heptadecanoic acid,0.6110.042,tr,tr,tr,tr
7,C18:0,Stearic acid,3.100.14,3.810.11,4.410.10,4.620.11,4.700.12
8,C18:1n-9,Oleic acid,14.90.1,18.6 0.2,19.00.2,23.9  0.3,26.3  0.2
9,C18:1 n-9,Elaidic acid,3.12 0.22,3.410.12,4.610.30,4.71  0.51,7.22  0.31
10,C18:2 n-6,Linoleic acid,1.500.13,1.500.11,1.400.13,1.410.12,1.110.12
11,C18:3 n-3,-Linolenic acid(ALA,tr,tr,tr,tr,
12,C19:0,Nonadecanoic acid,tr,tr,tr,tr,tr
13,C20:0,Arachidic acid,tr,,,,
14,C20:1 n-9,Eicosenoic acid,5.710.22,5.520.11,5.510.111,5.020.11,4.70 0.12
15,C20:4 n-6,Arachidonic acid,1.920.10,1.600.13,1.400.04,1.420.07,1.420.11
16,C20:5n-3,Eicosapentaenoic acid(EPA,5.900.94,5.500.51,4.920.31,4.210.11,4.010.40
17,C22:1 n-9,Erucic acid,0.8010.012,0.8120.011,1.110.04,,
18,C22:5 n-3,Docosapentaenoic acid (DPA),3.910.22,3.410.07,3.410.08,3.30  0.05,3.110.05
19,C22:6 n-3,Docosahexaenoic acid(DHA),17.90.2,17.3  0.2,17.0 0.2,11.50.6,9.510.80
20,C24:0,Methyl lignocerate,tr,,-,,
21,C24:1n-9,Methyl nervonate,0.8100.024,0.2100.012,,,
22,,SFA/PUFA ratio,0.624,0.687,0.887,1.21,1.67
23,,n-3,27.7,26.2,25.3,19.0,16.6
24,,n-6,3.42,3.10,2.80,2.83,2.53
25,,n-9,25.3,28.5,30.2,33.6,38.2
26,,n-3/n-6 ratio,8.10,8.45,9.04,6.71,6.56
27,,EPA/DHA,0.330,0.318,0.289,0.366,0.422
