,0,1,2,3,4,5,6
0,Elements,Yam Bean,Yam beana,Tarob,Yamb,Ensete/False bananab,Anchoteb
1,,(P. erosus),(P. erosus),(C. esculenta),(D. abyssinica),(E. ventricosum),C.abyssinica
2,,PIXE,NIRS,INAA,INAA,INAA,INAA
3,P,3870  2176,2200,NI,NI,NI,NI
4,S,1340  708,NI,NI,NI,NI,NI
5,K,11500  6256,9900,9570,23700,16530,22100
6,Ca,811  351,NI,3070,617,BDL,BDL
7,Fe,80  66,22.9,BDL,BDL,BDL,BDL
8,Zn,15.1  5.8,12.4,16.0,17.4,5.20,15.0
9,Mn,52  23,NI,13.0,89.0,BDL,63.0
10,Ni,11.2  6.0,NI,NI,NI,NI,NI
11,Cu,5.46  2.9,NI,NI,NI,NI,NI
12,Ti,10.2  7.2,NI,NI,NI,NI,NI
13,Rb,23  13,NI,51.0,BDL,BDL,NI
14,Sr,4.13  2.5,NI,NI,NI,NI,NI
