,0,1,2,3,4,5,6
0,Amino acid,TAA,,,FAA,,
1,,Tofu,Pehtze,Salted pehtze,Tofu,Pehtze,Salted pehtze
2,Asp,65.9,66.9,42.6,0.04,0.86,0.74
3,Thr,21.6,22.1,14.1,0.01,0.46,0.40
4,Ser,30.6,30.2,19.4,0.06,0.25,0.44
5,Glu,102.9,101.2,66.1,0.09,4.64,3.00
6,Gly,24.1,23.8,15.4,0.02,0.50,0.31
7,Ala,24.0,28.2,17.6,0.04,3.71,2.30
8,Val,21.5,22.1,14.2,0.01,0.68,0.53
9,Met,4.2,4.4,2.6,0.01,0.08,0.08
10,Ile,22.1,25.1,15.5,0.01,0.28,0.39
11,Leu,42.5,44.9,29.0,0.02,0.34,0.52
12,Tyr,21.7,21.4,14.1,0.04,0.58,0.63
13,Phe,31.7,30.8,20.2,0.04,0.36,0.68
14,Lys,33.3,32.6,21.1,0.04,0.81,0.68
15,His,13.3,13.2,8.6,0.10,0.78,0.35
16,Arg,44.2,40.9,25.8,0.76,0.34,0.30
17,Pro,30.1,29.7,18.8,0.02,0.94,0.59
18,Trp,6.1,6.5,2.2,,,
19,Cys,6.9,7.2,4.0,,,
20,NH3,546.7,551.2,351.3,1.31,15.61,11.94
21,NH3,10.3,11.5,7.9,0.13,3.63,1.64
