,0,1,2,3,4,5,6,7,8
0,Mushrooms,Dry matter (g/100g),Range (mean levels) of amines (mg/100 g),Range (mean levels) of amines (mg/100 g),,,,,
1,,,Spermidine,Agmatine,Putrescine,Cadaverine,Tyramine,Tryptamine,Phenyl-ethylamine
2,A.bisporus,,,,,,,,
3,Champignon,9.68,4.41-16.5 (9.83abnd (0.00c,4.41-16.5 (9.83abnd (0.00c,nd (0.00)b,nd (0.00)b,nd-0.10 (0.01)a,nd-0.770.13,nd (0.00b
4,Portobello,8.98,6.24-12.6 (9.72)abnd (0.00)c,6.24-12.6 (9.72)abnd (0.00)c,nd (0.00)b,nd (0.00)b,nd (0.00) a,nd0.00,nd (0.00)b
5,L.edodes,,,,,,,,
6,Shitake,9.54,5.18-12.6 (6.26)b,nd-6.86(0.49,nd (0.00b,nd (0.00)b,nd-0.28 (0.02)a,nd-0.630.05,nd (0.00)b
7,Pleurotus spp.,,,,,,,,
8,Black Shimeji,9.40,6.90-15.7 (12.4)a,1.41-13.4 (7.77)b,nd0.00b,nd (0.00)b,nd (0.00a,nd-0.63 (0.08),nd (0.00)b
9,White Shimeji,9.66,3.23-11.5 (7.00b,2.78-13.7 (9.91)b,nd-4.53 (0.93ab,nd-0.83 (0.13ab,nd-0.700.14,0.36-2.73 (1.37)a,nd-1.91 0.84a
10,Hiratake,10.14,4.13-14.2(9.21ab,6.15-15.9 (12.7b,nd-3.74 (0.62b,nd-2.160.30ab,nd-5.980.88,nd-1.230.18,nd-0.64 (0.05
11,Salmon,9.66,5.68-17.2 (11.5)a,12.6-34.1 (20.9)a,nd-10.4(2.48,nd-2.72 (0.59a,nd-2.09 (0.29)a,0.32-1.85 (0.82)b,nd-0.39 (0.06
12,Eryngii,11.57,7.13-8.62 (7.87)ab,1.872.84(2.36,nd (0.00,nd (0.00)b,nd (0.00)a,nd (0.00,nd (0.00)b
