,0,1,2
0,Sample (common,Number of,Presentation of samples
1,names),samples,
2,Molluscs,,
3,Mussels,10,"Meat,frozen"
4,Clams,10,"Whole,meat,frozen"
5,Cockles,4,"Meat,frozen"
6,Octopus,42,"Whole,frozen"
7,Squid,17,"Whole, rings, frozen"
8,Cuttlefish,7,"Whole,frozen"
9,Crustaceans,,
10,Shrimp,86,"Whole,peeled,frozen"
11,Fish,,
12,Hake,121,"Whole fish, fillets, portions, loins"
13,,,"steaks,frozen"
14,Cod (salted),42,"Whole fish butterfly cut),fillets."
15,,,"shredded, dried"
16,Cod (desalted),19,"Fillets, loins, shredded,frozen"
17,Angler,11,"Cubes, tails,loins,fillets,frozen"
18,Flounder,6,"Fillets,cubes,frozen"
19,Ling,6,"Fillets,steaks,frozen"
20,Pollock,6,"Whole fish,fillets,frozen"
21,Salmon,5,"Loins,steaks,cubes.frozen"
22,Sole,4,"Fillets,steaks,frozen"
23,Surimi,,
24,Crab sticks,15,frozen
