,0,1,2,3,4,5,6,7,8
0,Chromatographic Parameters,,,,,,,,
1,Column 1,,,DB-EUPAH (20 m x 180 m x 0.14 m),,,,,
2,Column 2,,,HP-5MS15m x250um x0.25m,,,,,
3,Injector temp.,,320,,,,,,
4,Injection vol.,,2L,,,,,,
5,Split mode,,Splitless,Splitless,,,,,
6,Constant flow column 1,,1.3mL/min,1.3mL/min,,,,,
7,Constant flow column 2,,1.5 mL/min,1.5 mL/min,,,,,
8,Purge flow.,,100 mL/min at 1.2 min,100 mL/min at 1.2 min,,,,,
9,Temp. ramp,,RampC/min,RampC/min,,Temperature,,,Hold
10,,,,,,C,,,min
11,,,,,,150,,,1.4
12,,,10,,,270,,,0.5
13,,,5,,,310,,,3.6
14,Backflush,,Pressure,Pressure,,70 psi,,,
15,,,Temperature,Temperature,,315,,,
16,,,Time,,,5min,,,
17,Transfer line temp.,,280,,,,,,
18,Run time,,25.5 min +5 min backflush,25.5 min +5 min backflush,,,,,
19,Mass Spectrometer Parameters,,,,,,,,
20,,Ion precursor,,Ion Quantify,CE Quantify,,Ion Qualify,CE Qualify,CE Qualify
21,B[a]A,228,,226,40,,202,35,
22,CHR,228,,226,40,,202,35,
23,B[b]F,252,,250,45,,226,35,
24,B[k]F,252,,250,45,,226,35,
25,B[a]P,252,,250,45,,226,35,
26,B[a]P-D12,264,,260,40,,234,40,
27,Energy filament,-70eVDelta EMV=400,,,,,,,
28,Source Temp.,300,,,,,,,
