,0,1,2,3,4,5,6
0,#,,G.glabra,G. uralensis,G. inflata,G. lepidota,G. echinata
1,,,Compounds,,,,
2,1,Common,,"Liquiritin apioside, isoliquiritin apioside, isoliquiritin ononin, licochalcone B, liquiritigenin, calycosin, licuroside, naringenin, echinatin, formononetin",,,
3,,markers,"yunganoside G1/G2,glicoricone,conferol A,vicenin-2",,,,
4,2,Other markers,"daidzin isoviolanthin, neoliquiritin liquiritin naringenin derivatives,neoisoliquiritinlicorice glycoside E, licoflavone A,","daidzin isoviolanthin, neoliquiritin liquiritin naringenin derivatives,neoisoliquiritinlicorice glycoside E, licoflavone A,",,ND,
5,,,"kanzonol W,Glycyrrhetic acid, glucoliquiritin apioside, hydroxyisoliquiritin,licorice glycosides A/B/C1/C2/D1/D2","kanzonol W,Glycyrrhetic acid, glucoliquiritin apioside, hydroxyisoliquiritin,licorice glycosides A/B/C1/C2/D1/D2",,,
6,3,Species,"glabridin, didehydroglabridin, gancaonin H,","glycycoumarin, glyasperin C,","licoflavone C,",Triterpenes,
7,,specific,"glycybridin A/C/G/J,kanzonol U,glabric acid","hydroxyglyasperin C, licoisoflavonone,",licochalcone A/B/C/D/,"(macedonosides A-D,","(macedonosides A-D,"
8,,markers,"hydroxyglabrol,glabrol,hispaglabridins,","erythrinin B, licoflavonol, glyasperin D,","E/G/K, glyinflanin C/",yunganosides G1/G2/,yunganosides G1/G2/
9,,,"methylglabridin,glabrolide,parvisoflavones,","acetylliquiritin,glicophenone, licoricone,",E/F/D/G,E2/M),
10,,,"erybacin B,licoagrochalcone D",licoisoflavone A/B,,,
11,4,Intensity,Glycyrrhizin,Glycyrrhizin,Glycyrrhizin,Glycyrrhizin,
12,,related,Licorice glycoside E,Licorice glycoside E,Licorice glycoside E,,
13,,compounds,,,,,
