,0,1,2,3,4,5,6,7
0,Age groups,No of person (%)(n =268),Mean body weight (kg) SD (Min-Max),Mean  SD,P5,P50 (Median),P75,P95
1,,,,(g/kg bw/day,,,,
2,As exposure,,,0.29  1.509,0.0000,0.0000,0.0000,1.2174
3,0-6 months,80 (31.3 %),6.25  1.719,0.69  2.460,0.0000,0.0000,0.0000,8.9029
4,,,(2.910.0),,,,,
5,7-12 months,115 (27.8 %),9.90  1.716,0.200.983,0.0000,0.0000,0.0000,1.2174
6,,,(5.713.4),,,,,
7,1324 months,73 (20.5 %),11.89  2.479,0.00  0.021,0.0000,0.0000,0.0000,0.0000
8,,,(6.716.2),,,,,
9,Cd exposure,,,0.03  0.109,0.0000,0.0000,0.0000,0.2050
10,0-6 months,80 (31.3 %),6.25  1.719,0.04  0.134,0.0000,0.0000,0.0395,0.1110
11,,,(2.910.0),,,,,
12,7-12 months,115 (27.8 %),9.90  1.716,0.04  0.119,0.0000,0.0000,0.0014,0.3791
13,,,(5.7-13.4),,,,,
14,13-24 months,73 (20.5 %),11.89  2.479,0.01  0.038,0.0000,0.0000,0.0000,0.0842
15,,,(6.716.2),,,,,
16,Hg exposure,,,0.00  0.005,0.0000,0.0000,0.0000,0.0131
17,0-6 months,80 (31.3 %),6.25  1.719,0.00  0.008,0.0000,0.0000,0.0000,0.0255
18,,,2.9-10.0),,,,,
19,7-12 months,115 (27.8 %),9.90  1.716,0.00  0.002,0.0000,0.0000,0.0000,0.0071
20,,,(5.713.4),,,,,
21,13-24 months,73 (20.5 %),11.89  2.479,0.00  0.005,0.0000,0.0000,0.0000,0.0000
22,,,(6.716.2),,,,,
23,Pb exposure,,,0.40  1.293,0.0000,0.0000,0.1622,1.3776
24,0-6 months,80 (31.3 %),6.25  1.719,0.50  1.399,0.0000,0.0000,0.6323,1.3776
25,,,(2.910.0),,,,,
26,7-12 months,115 (27.8 %),9.90  1.716,0.55  1.562,0.0000,0.0000,0.2856,5.6481
27,,,(5.713.4),0.07  0.183,,,,
28,13-24 months,73 (20.5 %),11.89  2.479,0.07  0.183,0.0000,0.0000,0.0000,0.4940
29,,,(6.716.2),,,,,
