,0,1,2,3,4,5,6,7,8,9
0,Parameter,Starter culture,Cow,,,,Sheep,,,
1,,,Day 0,Day 15,Day 30,Day 45,Day 0,Day 15,Day 30,Day 45
2,Ash,L.plantarum B,2.27  0.0495,4.95  0.00,4.57  0.0354,3.61  0.00707,2.22  0.0495,3.860.00,3.49  0.0707,3.08  0.0424
3,,L.lactis S1,2.270.0495,3.61  0.0283,3.100.0424,3.990.0212,2.19  0.00,2.24  0.0636,4.290.0141,5.32  0.0849
4,,COM,2.16  0.0707,3.960.0707,4.84  0.0849,5.070.0141,2.21  0.0495,5.88  0.00,5.63  0.0566,6.68  0.0212
5,,MIX,2.23  0.0495,4.27  0.0707,3.53  0.0212,4.18  0.0424,2.20  0.0460,4.23  0.0566,3.41  0.0354,3.73  0.0566
6,,NO,2.09  0.566,5.160.0707,6.27  0.0077,4.59  0.00707,2.16  0.0636,5.190.0495,4.27  0.0354,5.69  0.0354
7,Moisture,L.plantarum B,48.4  0.0707,42.50.0990,43.70.0707,41.90.0141,44.4  0.0495,40.8  0.00,39.4 0.0566,45.5  0.0212
8,,L. lactis S1,48.7  0.0636,43.8  0.0495,45.5  0.0283,42.5  0.00707,48.0  0.0424,46.6  0.0566,45.0  0.0283,41.60.0636
9,,COM,49.0  0.0566,47.60.0141,41.2  0.0849,40.70.0495,48.5  0.0636,49.00.0566,45.9  0.0566,41.60.00
10,,MIX,48.7 0.0355,40.2  0.08,45.5  0.00,32.6  0.0849,46.1  0.00,40.3  0.0283,39.8  0.00707,39.1  0.0566
11,,NO,55.2 0.0566,44.20.00,36.9  0.0353,41.40.0778,48.4  0.0283,45.9  0.0424,43.2  0.00,40.00.00707
12,Total fat,L. plantarum B,27.60.0212,30.30.0141,32.30.191,30.80.0566,30.40.0849,31.30.00707,33.30.191,28.60.0566
13,,L.lactis S1,27.6 0.00707,30.00.106,28.8  0.127,30.5  0.0495,26.10.170,27.10.141,28.8  0.00,30.2  0.0495
14,,COM,27.40.0919,26.0  0.0849,29.10.106,28.7  0.00,26.3  0.0141,24.4 0.0710,27.6  0.0283,27.2  0.0778
15,,MIX,27.3  0.219,30.40.0141,28.4  0.00,35.2  0.00,27.7  0.127,32.0  0.148,30.3  0.0566,33.10.0990
16,,NO,19.20.127,27.70.0707,30.10.00,29.9  0.0778,26.8  0.0494,27.20.120,28.9  0.00,31.2  0.0424
17,Total,L.plantarum B,19.30.177,20.7 0.0566,23.00.141,20.30.113,21.6 0.0283,21.80.0494,21.90.0141,20.3 0.156
18,proteins,L.lactis S1,19.8 0.0424,20.8  0.0849,20.30.141,20.80.00,16.7  0.226,19.40.0778,20.10.0707,21.90.00
19,,COM,19.60.0134,20.8  0.0282,21.50.0566,23.3  0.0354,19.0  0.0566,19.2  0.0778,19.5  0.0424,21.7  0.0495
20,,MIX,19.6  0.0424,21.70.0778,20.1 0.141,25.5  0.113,21.5  0.0990,22.3  0.191,23.3  0.106,23.0  0.0283
21,,NO,19.30.0495,21.90.0354,24.1  0.106,22.9  0.0849,20.5  0.106,18.2  0.212,21.8  0.0707,23.0  0.0778
