,0,1,2,3,4,5,6,7
0,Time,Olive oil,Tyrosol,,Hydroxytyrosol,Oleacein,Oleacein,Oleocanthal
1,October,B,4.1 0.05,4.1 0.05,1.0  0.05,466  22.4,466  22.4,256  7.3
2,October,A,7.1  0.3,7.1  0.3,1.3  0.2,159=, 7.2,400  24.6
3,November,B,4.2  0.3,4.2  0.3,1.3  0.1,408  6.8,408  6.8,251  21.2
4,November,A,9.4  0.2,9.4  0.2,2.4  0.05,156, 11.8,373  21.6
5,December,B,5.7  0.1,5.7  0.1,2.3  0.3,407=, 22.4,245  16.3
6,December,A,14.1 0.5,14.1 0.5,3.2  0.05,127, 6.2,296  18.9
7,January,B,13.8  0.1,13.8  0.1,4.4  0.1,261, 4.9,199  11.4
8,January,A,35.7 ,1.5,8.4  0.5,95.8  8.3,95.8  8.3,262  25.3
9,February,B,20.8 0.3,20.8 0.3,6.6  0.2,206=, 11.7,164  7.2
10,February,A,57.3  0.9,57.3  0.9,12.6  0.5,69.3  1.7,69.3  1.7,189 10.1
11,March,B,28.9 0.9,28.9 0.9,9.40.2,162,12.7,1415.9
12,March,A,81.0  1.3,81.0  1.3,21.6  0.1,63.30.7,63.30.7,1531.2
13,April,B,37.5,0.8,10.9  0.3,129  8.2,129  8.2,101  7.2
14,April,A,86.7  1.2,86.7  1.2,22.6  0.5,48.9  3.7,48.9  3.7,130  13
