,0,1,2,3,4,5
0,,,,concentrations,,
1,Ethyl lactate,,,+ Fixation of fruity and floral,Cantagrel et al.(1998,
2,,,,aroma,,
3,Diethyl succinate,,,,,
4,Acids,,,,,
5,Butyric acid,,1.09 x 10-4,(-) Rancid butter or cheese,al.(2000),E.H.
6,Isobutyric acid,3.5 x 10-6,1.4 x 10-s,(- Rancid butter or cheese,Desauziers et al. (2000),Soufleros et al.
7,Isovaleric acid,5.0 x 10-6,2  10-5,(-) Rancid butter or cheese,Desauziers et al.2000,Soufleros et al.
8,Hexanoic acid,,,,,Soufleros et al.
9,Octanoic acid,4,15,Attenuated contribution to aroma,Peynaud (1980) and Soufleros and,Soufleros et al.
10,,,,,Bertrand (1987),Soufleros et al.
11,Decanoic acid,2,8,Attenuated contribution to aroma,Peynaud (1980) and Soufleros and,TJournal
12,,,,,Bertrand (1987),TJournal
13,Dodecanoic acid,,,,,TJournal
14,Anise compounds,,,,,TJournal
15,"Anethole, trans",,,,,
16,Anisaldehyde,,,,,
17,Estragol,,,50g/kg/person(-) >50ug/kg/person(toxic,Council of Europe (2001),
18,Eugenol,,,,,Composition
19,Minerals,,,,,Composition
20,Ca (mg/L),,,,,Composition
21,Fe (mg/L),,,,,ana
22,Cu (mg/L),,1-3 or 5,Tolerated (toxic),Muntean et al.(1998) and World Health,ana
23,,,,,Organization (1984),Analysis 18
24,Pb (g/L),,250-300 g/,Tolerated (toxic),Muntean et al.(1998,Analysis 18
25,,,day,,,Analysis 18
