,0,1,2,3,4,5,6,7
0,Food group (n),,Iron,Zinc,Copper,Manganese,Selenium,lodine
1,,,,,(mg per,serving),,
2,Vegetables,,,,,,,
3,Leafy(7),,1.39,0.26,0.038,0.321,0.000,0.002
4,Stem/flower (4),Stem/flower (4),0.40,0.22,0.045,0.135,0.000,0.000
5,Beans/peas ,(9),"1,72",0.94,0.184,0.430,0.001,0.018
6,Root/tuber (13),Root/tuber (13),0.61,0.29,0.087,0.225,0.000,0.016
7,Other (17),,0.54,0.30,0.072,0.124,0.000,0.003
8,"Fruit, fruit",,,,,,,
9,juices (25),,0.42,0.11,0.071,0.234,0.000,0.004
10,Grain products,,,,,,,
11,Cocked grains (5},Cocked grains (5},1.82,0.44,0.051,0.375,0.005,0.027
12,Ready-to-eat,,,,,,,
13,cereals(7),,5.79,1.30,0.121,0.840,0.004,0.087
14,"Bread,rolls,","Bread,rolls,",,,,,,
15,"pasta, etc.(l3)","pasta, etc.(l3)",0.99,0.32,0.042,0.193,0.007,0.020
16,Nuts (3),,0.62,1.14,0.227,0.800,0.001,0.002
17,Eags (3),,1.02,0.76,0.031,0.015,0.013,0.027
18,Dairy products (l1) o.14,Dairy products (l1) o.14,Dairy products (l1) o.14,1.05,0.017,C.017,0.002,0.049
19,Animal flesh,,,,,,,
20,Fish (4],,0.84,0.70,0.077,0.079,0.037,0.057
21,Poultry (3),,0.76,1.45,0.049,0.019,0.022,0.015
22,Meat.11),,2.14,4.14,0.625,0.045,0.023,0.016
23,Breakfast/lurcheon,Breakfast/lurcheon,,,,,,
24,meat (5),,0.50,0.83,0.023,0.012,0.004,0.006
25,Mixed dishes (12,Mixed dishes (12,2.71,2.52,0.185,0.382,0.022,0.064
26,Soups(4),,0.80,1.17,0.049,0.119,0.001,0.073
27,Desserts,,,,,,,
28,Dairy-based (5),Dairy-based (5),0.81,0.73,0.116,0.118,0.000,0.070
29,Grain-based(,7),1.13,0.34,0.G78,0.177,0.004,0.024
30,Other (5),,0.45,0.28,0.051,0.131,0.000,0.027
31,Sweeteners (6),,0.17,0.07,0.034,0.042,0.000,0.005
32,Fats and sauces,Fats and sauces,(9)0.02,0.02,0.001,0.002,0.000,0.001
33,Beverages (13),,0.12,0.02,0.007,0.079,0.000,0.003
34,Strained/junicr foods,Strained/junicr foods,Strained/junicr foods,,,,,
35,Vegetables (7),Vegetables (7),1.11,0.62,"0,137",0.531,0.000,0.006
36,"Fruits, fruit",,,,,,,
37,juices (9),,0.31,C.10,0.080,0.198,0.000,0.003
38,Cereals2),,9.34,0.40,0.071,0.527,0.001,0.004
39,Infant formula (2)0.27,Infant formula (2)0.27,Infant formula (2)0.27,0.23,0.025,0.005,0.000,0.003
40,Meat/poultry,(3),1.30,2.48,0.051,0.009,0.010,0.017
41,Dinners (9),,0.86,1.00,0.081,0.238,0.003,0.017
42,Dessert (1),,0.39,0.49,0.034,0.061,0.000,0.019
