,0,1,2,3,4,5,6,7,8,9
0,,Peak,Mate A,,,Mate B,,Mate C,,Mate D
1,Saponins,1,0.092,,0.002,0.084,0.002,0.092,0.003,0.080  0.003
2,,2,0.029,,0.001,0.0230.001,0.0230.001,0.0250.002,0.0250.002,0.033  0.004
3,,3,0.026,+,0.002,0.028,0.002,0.022  0.002,0.022  0.002,0.0250.002
4,,4,0.026,,0.002,0.029,0.001,0.023,0.001,0.022  0.001
5,,5,0.300,+,0.007,0.368,0.007,0.257,0.015, 0.026
6,,6,0.015,+,0.001,0.013  0.001,0.013  0.001,0.010  0.000,0.010  0.000,0.012 0.001
7,,7,0.009,,0.001,0.015 0.001,0.015 0.001,0.014  0.001,0.014  0.001,0.008  0.000
8,,8,0.014,+,0.001,0.0115,0.002,0.011,0.001,0.014  0.001
9,,9,0.058,,0.004,0.048  0.003,0.048  0.003,0.032,0.003,0.090  0.011
10,,10,0.390,+,0.013,0.404  0.013,0.404  0.013,0.357  0.013,0.357  0.013,0.360  0.013
11,,11,0.094,+,0.006,0.097  0.004,0.097  0.004,0.084  0.002,0.084  0.002,0.086  0.005
12,,12,1.064,,0.017,1.192  0.030,1.192  0.030,0.720  0.028,0.720  0.028,0.887  0.034
13,,13,0.638,+,0.009,0.769,0.022,0.494  0.022,0.494  0.022,0.5880.044
14,,14,0.011,+,0.001,0.020  ,0.001,0.013,0.001, 0.001
15,,15,0.178,+,0.007,0.183  0.005,0.183  0.005,0.112  0.006,0.112  0.006,0.163  0.015
16,,16,0.119,,0.004,0.1450.004,0.1450.004,0.093  0.003,0.093  0.003,0.128  0.005
17,TOTAL,,3.064,+,0.027,3.433 ,0.041,2.359  0.041,2.359  0.041,2.813  0.066
18,Free triterpenes,17,0.025,+,0.002,0.029,0.002,0.036 0.002,0.036 0.002,0.024  0.002
19,,18,0.266,0.266,0.005,0.294  0.003,0.294  0.003,0.2880.016,0.2880.016,0.229  0.023
20,,19,1.649,1.649,0.008,1.807  0.023,1.807  0.023,1.7510.090,1.7510.090,1.557 0.161
21,TOTAL FREE TRITERPENES,,1.940,,0.010,2.130,0.023,2.075  0.091,2.075  0.091,1.810  0.162
22,TOTAL SAPONINS,,5.005, 0.035, 0.035,5.563,0064,4.434  0.132,4.434  0.132,4.623  0.228
