,0,1,2,3,4,5,6,7,8
0,FAs,Aa,Ba,Ca,Da,Ea,Fa,Ga,Ha
1,14:0,0.48,0.03,1.04,0.42,1.69,0.18,0.61,1.23
2,16:0,1.24,0.42,3.96,2.16,3.47,0.88,1.55,3.03
3,18:0,0.16,0.11,1.03,0.23,0.23,0.17,0.19,0.17
4,16:1,0.28,0.03,1.04,0.36,0.99,0.23,0.35,0.51
5,18:1,0.93,0.27,13.81,1.59,2.96,0.93,1.36,2.43
6,20:1,0.82,0.05,1.82,0.25,0.20,0.67,1.03,0.16
7,22:1,1.14,0.01,1.19,0.11,0.14,0.71,1.51,0.13
8,24:1,0.11,0.03,0.20,0.14,0.03,0.13,0.14,0.01
9,18:2n-6,0.10,0.02,4.02,0.12,0.24,0.06,0.11,0.24
10,18:3 n-3,0.07,0.01,1.69,0.09,0.15,0.03,0.07,0.38
11,18:4 n-3,0.17,0.01,0.26,0.10,0.29,0.06,0.12,0.72
12,20:4 n-3,0.05,0.01,0.40,0.07,0.08,0.02,0.04,0.10
13,20:5 n-3,0.67,0.29,1.34,1.19,2.06,0.36,0.56,2.67
14,22:5 n-3,0.07,0.03,0.79,0.11,0.06,0.04,0.07,0.06
15,22:6 n-3,1.36,0.80,2.31,3.04,1.20,0.60,1.10,1.49
16,SFAb,1.91,0.56,6.22,2.82,5.44,1.25,2.39,4.47
17,PUFAb,3.28,0.37,18.08,2.45,4.32,2.68,4.34,3.23
18,PUFAb,2.62,1.28,11.92,4.85,4.42,1.25,2.20,6.00
19,Total FAsb,7.81,2.20,36.22,10.13,14.18,5.17,8.92,13.71
