,0,1,2,3,4
0,Minerals [mg/,HPPn=7,PPn=11,HPn=6,RPn=6
1,kg],,,,
2,Major Minerals,,,,
3,Calcium (Ca),3416.4,5706.2,4123.0,3121.0
4,,6.0,11.0,9.0b,13.0d
5,Potassium(K),1907.2,2636.0,1615.5,2140.5
6,,18.0c, 23.0a,30.1d,16.0b
7,Magnesium,1115.3,1573.4,1251.0,841.0 6.0d
8,(Mg),7.0b,10.0a,5.0c,
9,Phosphorus(P,1291 6.0b,1641.1,1150.0,945.0 8.0
10,,,13.0a,11.obc,
11,Sodium (Na),623.0,621.01.3,1171.0,704.00.5b
12,,0.2bc,,0.9a,
13,Minor minerals,,,,
14,Iron (Fe),1161.5,2487.0,2204.0,1243.0
15,,0.5d,0.2a,0.6b,0.2c
16,Manganese,230.1,510.2,45.2  0.1b,36.3  0.2c
17,(Mn),0.5d,0.18,,
18,Zinc (Zn),60.2 0.5d,99.3  0.6a,85.4  0.4b,71.3 0.4c
19,Copper (Cu),10.4  9.0a,ND,ND,ND
20,Cobalt (Co,ND,ND,ND,ND
21,Aluminum (Al),649.0,840.0 0.6b,924.0 0.4a,802.00.4
22,,0.6d,,,
23,Heavy metals,,,,
24,Mercury (Hg),ND,ND,ND,ND
25,Lead(Pb),ND,ND,ND,ND
