,0,1,2,3
0,Seaweed species,Traditional name,Sampling,Sampling site
1,,,season,
2,Chlorophytae (green),,,
3,Codium tomentosum,Spongeweed,"autumn,2019",Cape
4,,,,Mondego
5,Ulva rigida,Sea lettuce,"autumn,2019",Cape
6,,,,Mondego
7,Ulva sp,Sea lettuce,"autumn,2019",Obidos
8,,,,Lagoon
9,Rhodophytae (red),,,
10,Gracilaria gracilis,Slender wart weed,"spring,2019",Cape
11,,,,Mondego
12,Osmundea pinnatifida,Pepper Dulse,"spring, 2019",Cape
13,,,,Mondego
14,Porphyra sp,"Nori, Laver","summer, 2019",Cape
15,,,,Mondego
16,Phaeophyceae,,,
17,(brown),,,
18,Saccorhiza polyschides,Furbelows,"summer,2019",Cape
19,,,,Mondego
20,Undaria pinnatifida,Wakame,"summer,2019",Cape
21,,,,Mondego
