,0,1,2,3,4,5,6
0,,,,,Location,,
1,Parameter,,Akungba (12),Oke-Agbe (18),Oke-Agbe (18),Ifewara8,Erinmo (8)
2,Dry weight (g),Ba,110+18,140+33,,110 +20,120+9
3,,L,140+19,170  47,,140+ 15,140 18
4,,D,120+10,90+20,,112+8,110+13
5,Energy(Kcal / g),B,4.0+ 0.24,3.8 + 0.09,,4.1+0.15,4.1+0.12
6,,L,4.1  0.09,3.8 + 0.09,,4.2 + 0.25,4.1 +0.11
7,,D,3.8+0.17,3.9 + 0.09,,4.1+0.11,3.9+0.10
8,Average Daily Intake(Kcal1470,,Average Daily Intake(Kcal1470,1480,,1500,1490
9,% Protein,B,3+1.1,3.4  0.47,,3.1  0.56,3.3  0.48
10,,L,2.4 + 0.37,3.1+0.82,,2.6 + 0.64,2.9+0.72
11,,D,3.1 + 0.62,2.7  0.60,,5.3  0.53,3.1  0.54
12,Average Daily Intake (g),,10.7,12.2,,13.0,11.4
13,Iodine (ug/kg),B,35  9.1,36  5.0,,42+5.9,40 +7.2
14,,L,23 + 6.3,27+ 11,,28 +5.3,29 + 8.2
15,,D,30 4.5,32 + 6.3,,28 + 4.5,30 + 5.0
16,Average Daily Intakeb (ug),,10.6,12.3,,11.7,9.3
