,0,1,2,3,4,5,6,7,8,9,10
0,Fatty acid,Hemolymph,,,,Cardicac muscle,,,,Correlation,
1,,g mL-1,,%,,8 g 1,,%,,,
2,,X,SE,X,SE,X,SE,,SE,k,p
3,C6:0,0.46,0.05,0.09,0.01,1.55,0.05,0.03,0.00,-0.210,0.067
4,C8:0,0.42,0.02,0.07,0.00,1.35,0.07,0.03,0.00,-0.095,0.397
5,C9:0,0.46,0.03,0.09,0.01,1.24,0.05,0.02,0.00,0.020,0.854
6,C10:0,0.49,0.03,0.09,0.00,1.53,0.07,0.03,0.00,-0.049,0.666
7,C11:0,0.26,0.02,0.05,0.01,0.87,0.05,0.02,0.00,-0.011,0.923
8,C12:0,1.04,0.08,0.19,0.01,6.22,0.27,0.12,0.01,0.027,0.809
9,C13:0,0.31,0.02,0.07,0.01,1.78,0.14,0.04,0.00,-0.055,0.645
10,C14:0,12.4,0.7,2.04,0.06,44.1,1.6,0.85,0.03,0.354,0.002
11,C15:0,6.03,0.30,1.03,0.04,26.4,0.9,0.51,0.01,0.362,0.001
12,C16:0,121,6,20.0,0.50,752,19,14.4,0.2,0.057,0.614
13,C17:0,6.00,0.27,1.09,0.05,52.1,1.4,0.99,0.01,0.123,0.272
14,C18:0,45.1,2.0,7.84,0.30,378,10,7.26,0.11,0.040,0.728
15,C20:0,2.66,0.16,0.44,0.02,8.74,0.30,0.17,0.01,0.300,0.008
16,C21:0,0.88,0.06,0.16,0.01,1.81,0.11,0.04,0.00,0.636,<0.001
17,C22:0,0.83,0.06,0.15,0.01,3.96,0.18,0.08,0.00,0.024,0.831
18,C23:0,0.48,0.06,0.07,0.01,7.88,1.14,0.14,0.02,0.127,0.318
19,C24:0,0.33,0.05,0.01,0.00,6.17,0.80,0.02,0.01,0.301,0.029
20,C14:1t,0.33,0.05,0.01,0.00,1.19,0.08,0.02,0.00,0.721,0.169
21,C14:1C,0.57,0.04,0.12,0.01,3.13,0.25,0.05,0.00,0.119,0.376
22,C16:1t,0.60,0.06,0.09,0.01,16.6,1.5,0.18,0.02,0.134,0.415
23,C16:1t,0.46,0.10,0.06,0.01,154,0.29,0.03,0.00,0.141,0.213
24,C16:1C,36.7,2.4,5.66,0.20,154,7,2.86,0.11,0.377,0.001
25,C17:1,0.30,0.03,0.05,0.01,1.18,0.21,0.02,0.00,-0.008,0.948
26,C18:1n9t,3.73,0.25,0.61,0.04,19.2,0.7,0.37,0.01,0.031,0.782
27,C18:1n9,82.5,4.3,13.5,0.3,569,15,10.9,0.1,-0.018,0.871
28,C20:1,17.0,0.9,2.94,0.12,56.9,2.6,1.09,0.04,0.334,0.004
29,C22:1,1.12,0.08,0.19,0.01,2.88,0.33,0.06,0.01,0.317,0.014
30,C24:1,0.60,0.04,0.11,0.01,2.25,1.71,0.04,0.00,0.409,<0.001
31,C18:2n6t,2.77,0.64,0.08,0.02,4.84,1.71,0.04,0.01,0.034,0.978
32,C18:2n6C,8.24,0.41,1.40,0.04,92.6,3.3,1.75,0.04,0.034,0.670
33,C18:3n3,3.65,0.26,0.56,0.02,26.8,1.1,0.51,0.01,0.340,0.002
34,C18:3n6,0.64,0.05,0.12,0.01,4.94,0.55,0.09,0.01,0.122,0.277
35,C20:2n6,5.73,0.34,0.91,0.03,86.7,2.4,1.65,0.02,-0.486,<0.001
36,C22:2n6,0.15,0.01,0.02,0.00,0.66,0.03,0.01,0.00,0.055,0.648
37,C20:3n6,1.02,0.06,0.17,0.01,.4.20,0.12,0.08,0.00,0.233,0.038
38,C20:4n6,39.9,2.5,6.47,0.23,382,10,7.35,0.13,0.076,0.494
39,C20:5n3,125,,19.2,0.6,1450,37,27.2,0.4,-0.008,0.941
40,C22:6n3,74.0,4.5,11.6,0.4,1030,27,19.6,0.2,0.009,0.941
41,C20:3n3,1.45,0.12,0.23,0.01,17.2,0.6,0.33,0.01,0.523,<0.001
42,C22:4n6,2.04,0.13,0.35,0.02,6.42,0.25,0.12,0.00,0.396,0.002
43,C22:3n3,0.24,0.04,0.02,0.00,0.38,0.04,0.00,0.00,-0.119,0.539
44,C22:5n6,1.65,0.09,0.27,0.01,15.0,2.1,0.28,0.03,0.162,0.152
45,C22:5n3,9.06,0.59,1.41,0.07,33.6,1.2,0.65,0.02,0.230,0.041
46,SFA,201,10,33.9,0.8,1290,32,24.8,0.3,0.060,0.595
47,MUFA,143,8,23.3,0.5,815,22,15.6,0.2,0.103,0.363
48,Dn-3,273,16,42.8,1.2,3130,79,59.7,0.4,-0.025,0.842
49,Dn-3,213,13,33.0,1.0,2540,66,48.3,0.4,-0.023,0.842
50,Dn-9,60,3,9.8,0.3,594,16,11.4,0.2,0.027,0.809
51,Dn-9,105,5,17.3,0.4,650,17,12.4,0.1,0.030,0.795
52,Dn-7,37.3,0.11,5.8,0.2,153,7,2.91,0.11,0.273,0.014
53,n-3/n-6,3.41,30,3.41,0.11,4.32,0.07,4.32,0.07,,
54,Total,617,30,100,0,5240,125,100,0,0.009,0.934
