,0,1,2,3,4
0,,,g/100 g fresh wtSD,g/100 g fresh wtSD,RE
1,Itema,n,B-Carotene,Retinol,
2,Soft margarines:,,,,
3,A1,3,440*10,480 10,550
4,81,3,-,42010,420
5,B2,2,tr,28010,280
6,C1,3,-,39010,390
7,D1,3,46010,30010,380
8,Semisoft margarine:,,,,
9,A2,3,45010,49010,560
10,Hard margarines:,,,,
11,A3,3,34010,44010,500
12,B3,3,-,45010,450
13,C2,3,,45010,450
14,D2,3,42010,30010,370
15,D3,3,39010,31030,370
16,Minarines:,,,,
17,B4,3,,33010,320
18,C3,3,74010,46010,570
19,Butter,3,46010,67010,740
20,Butter-vegetable,,,,
21,oil mixtures:,,,,
22,80% fat,3,21010,46010,490
23,40% fat,3,43010,480*10,550
24,Vegetable oils:,,,,
25,Sunflower oil,3,-,,-
26,Soya bean oil,3,-,,
27,Rape seed o11,3,,-,-
28,Maize ail,3,,,
29,Olive oil,3,251,-,4
30,Coconut fat,3,,,
31,Animal household fat 3,,1,,
