,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Sample,Amino acids (mol %),Amino acids (mol %),,,,,,,,,,Proteina (mg/g)
1,,Ala,Gly,Val,Thr,Ser,Leu,Ile,Pro,Asx,Phe,Glx,
2,PJ04,19,8,16,3,1,15,8,3,12,3,13,60
3,PJ05,23,8,8,4,4,16,5,3,12,3,14,29
4,PJ07,35,7,15,4,3,16,9,trb,5,1,5,42
5,18C04,23,8,14,4,3,11,6,3,11,2,16,34
6,18CO5,22,8,15,3,tr,12,7,3,11,2,15,27
7,18C07,28,10,14,4,1,14,5,3,8,2,10,36
8,GCa07,36,8,12,4,3,14,6,2,,2,6,36
9,FF04,18,8,14,3,tr,12,8,4,12,2,18,36
10,FF05,33,11,15,1,tr,12,7,0,0,0,0,36
11,FF07,33,9,14,4,3,15,7,1,6,2,6,55
12,CM07,19,7,14,4,2,12,7,4,13,2,17,87
13,CD07,27,9,5,2,3,17,11,4,6,4,12,37
14,IR07,21,7,12,5,4,12,8,2,10,2,16,23
15,LP07,14,5,13,5,5,15,9,3,11,3,18,23
16,LP09,31,8,12,3,2,13,10,2,9,1,9,25
17,S07,37,10,12,3,2,13,6,2,6,2,8,26
18,Average,27 (34)c,8 (18),13 (21),4,2 (70),14 (13,8 (26),2 (53),9 (40),2 (47),12 (47),38 (44)
19,Median,25,8,14,4,2,14,8,3,9,2,13,35
