,0,1,2,3,4
0,Peaka,Sterol/stanol (common name),Phytosterol (CAS registry name),CAS numberb,TCFc
1,1,Coprosterol,"Cholestan-3-ol,(3,5)",360-68-9,1.0000
2,2,Epicoprostanol,"Cholestan-3-ol, (3,5)",516-92-7,1.0000
3,3,Cholesterol,Cholest-5-en-3-ol (3),57-88-5,0.9956
4,4,Dihydrocholesterold,"Cholestan-3-ol, (3,5)",80-97-7,0.9991
5,5,Brassicasterol,"Ergosta-5,22-dien-3-ol, (3,22E)",474-67-9,0.9887
6,6,24-Methylene cholesterol,"Ergosta-5,24(28)-dien-3-ol, (3)",474-63-5,0.9887
7,7,Campesterol,"Ergost-5-en-3-ol, (3,24R)",474-62-4,0.9930
8,8,Campestanol,"Ergostan-3-ol, (3,5,24R)",474-60-2,0.9972
9,9,Stigmasterol,"Stigmasta-5,22-dien-3-ol, (3,22E)",83-48-7,0.9864
10,10,22-Stigmastenol,"Stigmast-22-en-3-ol,(3,5,22E,24Z)",70095-94-2,0.9905
11,11,7-Campesterol,"Ergost-7-en-3-ol, (3b,24R)",70095-94-2,0.9930
12,12,"Clerosterol (+5,23-stigmastadienol)","Stigmasta-5,25-dien-3-ol, (3)",2364-23-0,0.9864
13,13,-Sitosterol,"Stigmast-5-en-3-ol, (3)",83-46-5,0.9905
14,14,Sitostanol,5-Stigmastan-3-ol,83-45-4,0.9946
15,15,5-Avenasterol,"Stigmasta-5,24(28)-dien-3-ol, (3)",18472-36-1,0.9864
16,16,Fucosterol(+unidentified,"Stigmasta-5,24(28)-dien-3-ol, (3,24E)",17605-67-3,0.9864
17,17,7-Stigmastenol,"Stigmast-7-en-3-ol, (3,5)",521-03-9,0.9905
18,18,7-Avenasterol,"Stigmasta-7,24(28)-dien-3-ol, (3,5,24Z)",23290-26-8,0.9864
