,0,1,2,3,4,5,6,7,8
0,Sample,Energy,Total fat,Saturated fat,Carbohydrates,Sugars,Fiber,Protein,Salt
1,,(Kcal),(g),(g),(g),(g),(g),(g),(g)
2,Cereal based,,,,,,,,
3,Corn cake with cheese and basil,489,18,2.2,73,4.3,1.7,7.8,1.1
4,"Cereal, potato and soy snack",454,17,2,68,2.9,3.6,5.4,2.6
5,Cereal sticks with sunflower seeds,505,27,2.5,52,1.8,5,11,2.1
6,Bread sticks with olive and rosemary,499,27,2.9,54,3,4,9.5,1.7
7,Crusty bread roll with seeds and quinoa,507,29,3.3,48,1.7,7.2,12,1.5
8,Rice and oatmeal cake,389,3,0.6,78.8,3.6,5.5,8.8,0.08
9,Rice and quinoa cake,380,3,0.6,77,2.7,5.6,8.5,0.56
10,Rice and seven cereals cake,382,3.4,0.6,76.4,3.5,6.1,8.2,0.7
11,Rice cake,385,2,0.5,82.6,0.4,2.8,7.7,0.6
12,Rice crisp with sesame,431,7.3,2.1,83,0.5,1.3,7.6,1.3
13,Rice and whole flax toast,377,4.31,1.1,74.46,0.23,4.89,7.71,1
14,Rice and rye cake,364,1.6,0.3,67.36,3.0,8.1,8.0,0.13
15,Spelt cake,375,3.1,0.5,67.36,4.4,7.4,15.9,0.035
16,Quinoa snack with tomato and basil,460,17,2.0,65,2.6,5.8,8.4,2.2
17,Root or tuber based,,,,,,,,
18,Carrot chip,432,25,2.8,40,32,14,5.4,0.9
19,Parsnip chip,432,25,2.8,40,32,14,5.4,0.9
20,Sweet potato chip,432,25,2.8,40,32,14,5.4,0.9
21,Beet chip,432,25,2.8,40,32,14,5.4,0.9
22,"Potato sticks with tomato, carrot and spinach",454,15.6,1.4,75.3,3.7,1.4,2.4,2.38
23,Prawn snack (with cassava flour),494,24.6,3.2,66.2,4.6,na,2.1,1.8
24,Legumes,,,,,,,,
25,Pea chip,392,16,1.8,60,3.6,14.3,17.8,1.8
26,Mixed with cereal or potato,,,,,,,,
27,Chickpea chip,508,28.4,4,51.8,1.4,4.7,8.8,2.5
28,Lentil chip,474,21.5,2.5,56.2,1.1,3.9,12.2,2.7
29,Pea snack with cheese and dill,463,18,2.2,60,3.9,4.8,13,2
30,"Chickpea, corn and rice ring",463,15.7,2.2,73.5,3.3,2.1,5.8,0.92
31,Hummus snack with basil and parsley,459,18,2,61,2.9,6.2,11,2.1
32,Lentil snack with cheese and spices,471,20,2.3,56,5.2,6.8,15,1.9
33,Others,,,,,,,,
34,Salty banana chip,497,24.5,11.3,63,2.7,7.3,2.5,0.48
35,Seaweed chip,403,8.2,1,78.6,5.2,2.7,5,3.1
